,simuli_name_1,Participant,avg_max,avg_min,avg_mean,avg_std,avg_kurtosis,avg_skewness,avg_auc,corr_max,corr_min,corr_mean,corr_std,corr_kurtosis,corr_skewness,corr_auc,diff_max,diff_min,diff_mean,diff_std,diff_kurtosis,diff_skewness,diff_auc
1375,HP_6,uksXB,5.001079559,3.717628479,4.437022657,0.338763165,-0.639132436,-0.232298544,798.7702103,4.958461162,3.985177012,4.270915027,0.161875753,3.595265494,1.211891731,768.6668515,0.042618398,-0.267548533,0.16610763,0.176887412,-4.23439793,-1.444190274,30.10335874
1376,HP_7_H,uksXB,4.865810394,3.916751862,4.466862685,0.248320794,-0.902229958,-0.41065875,670.2456417,4.654821785,3.889918914,4.235438377,0.15647041,0.487488105,0.369802813,635.3376703,0.210988609,0.026832948,0.231424307,0.091850384,-1.389718063,-0.780461563,34.90797142
1377,HP_7_L,uksXB,4.327152252,3.053543091,3.657752482,0.424205281,-1.486645967,0.152643968,325.1848145,4.418235738,3.749092833,4.034889022,0.191990614,,,,-0.091083485,-0.695549742,-0.37713654,0.232214666,,,
1378,HP_9,uksXB,4.891960144,3.122730255,4.122656324,0.337607694,-0.224238396,-0.253417887,4324.931751,4.306496751,3.780950549,4.10471476,0.108765462,-0.463805006,0.739911382,4305.837074,0.585463393,-0.658220294,0.017941564,0.228842232,0.239566611,-0.993329269,19.09467619
1379,LN_1,uksXB,4.541362762,3.449443817,4.164520897,0.247223359,0.808815442,-1.005916476,1803.440018,4.456352378,4.219308528,4.373228317,0.043309617,,,,0.085010384,-0.769864711,-0.20870742,0.203913742,,,
1380,LN_2,uksXB,4.619632721,3.132671356,3.927774734,0.368071855,-0.594418297,-0.048423498,1940.074686,4.724236699,3.853355763,4.186681363,0.293086527,,,,-0.104603978,-0.720684407,-0.258906629,0.074985328,,,
1381,LN_3,uksXB,4.929763794,2.95595932,4.282825431,0.476470812,0.585017567,-1.105505911,1263.738066,4.716706891,4.170617058,4.328384068,0.095488249,,,,0.213056903,-1.214657738,-0.045558637,0.380982564,,,
1382,LN_4,uksXB,4.765983582,3.577358246,4.317284508,0.272261639,0.151276235,-0.813253397,1291.151018,4.646093845,4.289802919,4.504933749,0.079920342,,,,0.119889736,-0.712444673,-0.187649241,0.192341298,,,
1383,LN_5,uksXB,4.597557068,3.012371063,3.832952273,0.462259957,-1.144861603,-0.287586045,804.5274029,3.939216159,3.745994082,3.85709194,0.052420214,-0.756562011,-0.729402086,809.9418287,0.658340909,-0.733623019,-0.024139666,0.409839744,-0.388299592,0.441816041,-5.414425775
1384,LN_6,uksXB,4.930610657,3.495098114,4.417694778,0.403302542,-0.276909368,-0.92951008,1224.009172,4.87421123,4.117804556,4.403561709,0.160882096,,,,0.056399426,-0.622706442,0.014133069,0.242420446,,,
1385,LN_7_N,uksXB,5.377307892,3.68920517,4.855335524,0.327486637,2.390678395,-1.283337109,2495.345959,5.042378249,4.683061867,4.748022818,0.039828357,4.739801834,0.892563973,2440.518062,0.334929643,-0.993856697,0.107312706,0.28765828,-2.349123439,-2.175901082,54.82789659
1386,LN_7_P,uksXB,4.607330322,3.468208313,4.236267965,0.289039838,0.443896091,-1.078644442,1233.122471,4.798559626,4.644048229,4.684361904,0.034007899,,,,-0.191229304,-1.175839916,-0.448093938,0.255031938,,,
1387,LN_9,uksXB,4.5377388,3.385131836,3.971374308,0.343614167,-1.37707916,-0.123706887,591.7393703,4.727401862,4.051547765,4.562650458,0.209260088,,,,-0.189663062,-0.666415929,-0.59127615,0.134354079,,,
1388,LP_1,uksXB,5.346786499,5.137763977,5.219818303,0.046257156,-0.506700715,0.170976016,313.195385,5.496176921,4.933462742,5.075706775,0.104457506,5.10721252,2.154366906,304.5845368,-0.149390422,0.204301235,0.144111527,-0.05820035,-5.613913234,-1.98339089,8.610848201
1389,LP_2,uksXB,4.461326599,3.541881561,4.115671142,0.19394319,0.117536848,-0.498110046,494.0121956,4.371419254,4.024812575,4.161732991,0.070745348,0.595679672,1.140857114,499.3445123,0.089907345,-0.482931014,-0.046061849,0.123197843,-0.478142824,-1.638967159,-5.332316755
1390,LP_3,uksXB,4.604473114,3.808265686,4.226774702,0.180847519,-0.846318498,0.163620275,1618.921329,4.378530928,4.063751185,4.216622224,0.113303779,-1.455317763,-0.024042415,1614.918931,0.225942186,-0.255485499,0.010152479,0.06754374,0.608999264,0.18766269,4.002398935
1391,LP_4,uksXB,4.338912964,3.625869751,4.065868884,0.169996408,-0.245135955,-0.637093538,854.0861816,4.277487198,3.451607647,4.132682295,0.137235554,10.7527925,-2.918959621,867.8740477,0.061425766,0.174262104,-0.066813411,0.032760854,-10.99792845,2.281866083,-13.78786604
1392,LP_5,uksXB,5.008205414,4.246757507,4.614287376,0.172066288,-0.335853515,0.49680895,1066.139864,4.816709709,3.854690162,4.495396771,0.239082939,0.001986476,-0.934097438,1038.855588,0.191495704,0.392067345,0.118890605,-0.067016651,-0.337839991,1.430906388,27.28427562
1393,LP_6,uksXB,4.41293335,3.12960434,3.753427967,0.322606626,-0.858484541,-0.125727919,787.9623909,4.40300531,3.835224311,4.050060056,0.084133262,7.500684768,1.819626132,850.3299743,0.009928039,-0.705619972,-0.296632089,0.238473364,-8.359169308,-1.945354051,-62.36758337
1394,LP_7,uksXB,4.968597412,3.750297546,4.463498338,0.257983312,-0.503647105,-0.275653362,2718.492395,4.488563356,4.104169658,4.383182909,0.058347457,1.712562429,-0.843152451,2669.365442,0.480034056,-0.353872112,0.080315429,0.199635855,-2.216209534,0.567499089,49.12695308
1395,LP_9,uksXB,4.435932159,3.55034256,4.005366879,0.279094882,-1.611901579,-0.109801485,720.9076824,4.291094621,3.687993471,3.835175306,0.13271398,1.045655576,1.215640876,690.1979036,0.144837538,-0.137650911,0.170191572,0.146380902,-2.657557155,-1.325442361,30.70977885
1396,HN_1,urJvc,4.642379761,3.393501282,4.156744825,0.299391525,-0.385432823,-0.617127976,2465.148001,4.34394849,4.032626744,4.148375717,0.063540802,,,,0.29843127,-0.639125463,0.008369109,0.235850723,,,
1397,HN_2_H,urJvc,5.125217438,4.496154785,4.74025128,0.133763758,0.294525888,0.740911951,2104.681547,4.875672906,4.362464589,4.564234401,0.10522665,2.513536517,1.365291284,2026.397288,0.249544531,0.133690196,0.176016879,0.028537108,-2.219010629,-0.624379332,78.28425952
1398,HN_2_L,urJvc,4.595111847,3.610424042,4.148753838,0.252673892,-0.568664659,-0.363022694,838.105196,4.583907031,4.449462592,4.524373073,0.028718926,,,,0.011204816,-0.839038551,-0.375619235,0.223954966,,,
1399,HN_3_H,urJvc,4.782730103,4.047477722,4.427736973,0.155558154,-0.485214188,0.497224509,509.0709343,4.558026969,4.010885029,4.236835128,0.24792676,-1.708164578,0.502352845,487.1781796,0.224703134,0.036592693,0.190901845,-0.092368605,1.22295039,-0.005128336,21.89275466
1400,HN_3_L,urJvc,3.955219269,3.270206451,3.706382289,0.198285019,-0.603886985,-0.719318561,1097.254826,4.226961864,3.549336758,3.902747014,0.12559147,,,,-0.271742595,-0.279130307,-0.196364725,0.072693549,,,
1401,HN_4,urJvc,4.217777252,2.698444366,3.92826929,0.226920742,8.10067867,-2.337227934,695.8244286,3.92911961,3.662170947,3.814609134,0.026676499,14.4720834,1.696168777,675.1815686,0.288657642,-0.963726581,0.113660155,0.200244242,-6.371404732,-4.03339671,20.64285994
1402,HN_5,urJvc,4.265903473,2.893920898,4.124066315,0.14893438,36.35362114,-5.104629238,717.6570854,4.376166063,3.439102512,4.03492743,0.124752281,3.959852768,-0.053998843,702.1368122,-0.110262591,-0.545181613,0.089138885,0.024182099,32.39376837,-5.050630395,15.52027319
1403,HN_6,urJvc,3.339122772,3.00643158,3.177993787,0.077486269,-0.817666637,0.120943739,943.7493629,3.211312282,3.166719529,3.199626947,0.011127241,0.397203628,-1.246891018,950.2814942,0.12781049,-0.160287949,-0.021633159,0.066359028,-1.214870265,1.367834758,-6.532131236
1404,HN_7,urJvc,3.941719055,3.413879395,3.678971093,0.131225092,-0.660052033,-0.0899311,849.8076191,4.153812977,3.696900167,3.764120303,0.04682115,,,,-0.212093922,-0.283020773,-0.08514921,0.084403942,,,
1405,HN_9,urJvc,3.536830902,2.864135742,3.252267861,0.144848029,-0.441958802,-0.325181773,3125.326197,3.373963555,3.177173987,3.264361238,0.052420146,-1.660746846,-0.26165682,3137.016936,0.162867347,-0.313038245,-0.012093377,0.092427883,1.218788044,-0.063524954,-11.69073963
1406,HP_1_L,urJvc,3.680484772,3.160816193,3.434313764,0.141596616,-1.040679755,-0.055202437,721.034764,3.430506512,3.261539436,3.410127686,0.025661782,15.15962725,-3.463180782,716.1353755,0.24997826,-0.100723243,0.024186078,0.115934834,-16.200307,3.407978345,4.899388495
1407,HP_1_H,urJvc,3.669620514,3.226703644,3.458722145,0.128202863,-1.0002284,-0.190204846,210.7972622,3.441833545,3.380334501,3.404654308,0.022600749,-1.657968379,0.266647865,207.6822784,0.227786969,-0.153630857,0.054067838,0.105602113,0.657739979,-0.456852711,3.114983818
1408,HP_2,urJvc,3.628246307,3.122348785,3.344919506,0.098967343,-0.415244148,0.414991746,1498.554861,3.406744235,3.290768512,3.343874896,0.030811457,-0.843474696,0.749802751,1498.054347,0.221502073,-0.168419726,0.00104461,0.068155886,0.428230548,-0.334811005,0.500514327
1409,HP_3_L,urJvc,3.807121277,2.939910889,3.375002618,0.190376296,-0.490676159,-0.304809049,2875.317691,3.540674313,3.266756526,3.409475429,0.05532159,,,,0.266446964,-0.326845638,-0.034472812,0.135054706,,,
1410,HP_3_H,urJvc,3.811038971,3.366291046,3.609634608,0.09468056,-0.510998554,-0.105663396,523.4533024,3.529410931,3.300983769,3.410447658,0.055295455,-0.738855154,-0.487369261,494.4768534,0.28162804,0.065307277,0.199186951,0.039385104,0.2278566,0.381705865,28.97644895
1411,HP_4,urJvc,3.349178314,3.108451843,3.239934822,0.055672593,-0.726573163,-0.242253857,680.3749409,3.22293381,3.193801712,3.211164489,0.005453803,-0.420176751,-0.019287848,674.3462597,0.126244504,-0.085349869,0.028770333,0.05021879,-0.306396413,-0.22296601,6.028681193
1412,HP_5,urJvc,3.832351685,3.446483612,3.608131946,0.084008694,0.238724158,0.616394303,533.9631615,3.692314235,3.308732916,3.48545448,0.040573427,6.021993948,0.481035058,515.8403615,0.140037449,0.137750697,0.122677466,0.043435268,-5.78326979,0.135359245,18.12279995
1413,HP_6,urJvc,3.799301147,3.176589966,3.617791739,0.17788949,-0.010732423,-1.130091033,633.2517452,3.759153991,3.536374164,3.583580136,0.033357241,6.924113803,1.982092288,627.0381902,0.040147157,-0.359784198,0.034211603,0.144532249,-6.934846226,-3.112183321,6.213555054
1414,HP_7_H,urJvc,3.545040131,3.123020172,3.285506318,0.102027877,0.238443683,0.937828071,492.8259087,3.360134,3.174236727,3.247938807,0.050853491,-0.914515733,0.157749011,487.1512654,0.184906131,-0.051216555,0.037567511,0.051174386,1.152959416,0.78007906,5.674643223
1415,HP_7_L,urJvc,3.293273926,2.959365845,3.132397842,0.089658824,-0.516183866,-0.435089668,278.6896076,3.275373652,3.122741097,3.187555825,0.050738683,,,,0.017900274,-0.163375252,-0.055157982,0.038920142,,,
1416,HP_9,urJvc,3.680587769,2.92363739,3.327885363,0.137559317,-0.209611082,-0.104611997,3663.902485,3.467587422,3.161814065,3.326152178,0.0796873,-0.94564281,-0.130315015,3662.084642,0.213000347,-0.238176674,0.001733185,0.057872017,0.736031729,0.025703019,1.81784311
1417,LN_1,urJvc,3.88690567,3.265106201,3.565569589,0.127680618,-0.802872329,0.26553506,1561.762312,3.735052634,3.598398063,3.611079986,0.025444599,,,,0.151853036,-0.333291862,-0.045510398,0.102236019,,,
1418,LN_2,urJvc,3.775039673,2.955982208,3.383153292,0.166480053,-0.790036842,0.198243896,1674.43442,3.739565172,3.271453459,3.485824766,0.148963974,,,,0.035474501,-0.315471251,-0.102671473,0.017516079,,,
1419,LN_3,urJvc,3.810268402,2.943721771,3.48698504,0.182517485,1.045806076,-0.914242571,976.5437927,3.647978341,3.098082025,3.50007343,0.076738907,,,,0.162290061,-0.154360254,-0.013088389,0.105778578,,,
1420,LN_4,urJvc,3.552761078,3.006706238,3.371047059,0.113252353,2.135075088,-1.436078823,994.5568485,3.50811484,3.399372683,3.431300407,0.015877272,,,,0.044646238,-0.392666445,-0.060253349,0.097375081,,,
1421,LN_5,urJvc,3.641635895,2.929145813,3.442306085,0.174877217,0.42040226,-1.136192708,722.8485947,3.484090477,3.427327924,3.46146824,0.020093433,-1.419342142,-0.485195068,726.915932,0.157545418,-0.498182111,-0.019162155,0.154783784,1.839744403,-0.65099764,-4.067337309
1422,LN_6,urJvc,3.968070984,3.43850708,3.731028235,0.12621453,-0.498952294,-0.4932581,1078.340109,3.862303182,3.70117396,3.726125117,0.036700858,,,,0.105767802,-0.26266688,0.004903117,0.089513671,,,
1423,LN_7_N,urJvc,4.443325043,3.571411133,4.089633398,0.150460787,1.231999276,-0.322072117,2187.81709,4.19225175,3.985453836,4.092923765,0.056780766,-0.905998262,-0.307124922,2189.688318,0.251073293,-0.414042703,-0.003290367,0.093680021,2.137997537,-0.014947196,-1.871228461
1424,LN_7_P,urJvc,4.015872955,3.44739151,3.746277091,0.101872919,1.172245639,-0.678083028,1090.20573,4.186128039,3.945011218,4.035825311,0.041355415,,,,-0.170255084,-0.497619708,-0.28954822,0.060517505,,,
1425,LN_9,urJvc,4.083209991,3.410255432,3.791266115,0.188947434,-0.57475593,-0.69745878,549.8219509,4.000524486,3.883389332,3.961553963,0.037897744,,,,0.082685505,-0.4731339,-0.170287848,0.15104969,,,
1426,LP_1,urJvc,4.020053864,3.574440002,3.753030981,0.124588859,-1.286704636,0.181641462,206.4420414,3.674786705,3.54257652,3.614321095,0.026183101,3.17250572,-1.27222686,198.7517247,0.345267159,0.031863482,0.138709886,0.098405759,-4.459210356,1.453868322,7.690316737
1427,LP_2,urJvc,4.060417175,3.768432617,3.936837945,0.060832771,0.620861165,-0.412775335,472.4208202,4.005372014,3.77787283,3.899012195,0.052322138,-0.357565973,-0.738543353,467.8820547,0.055045161,-0.009440213,0.03782575,0.008510633,0.978427138,0.325768018,4.538765575
1428,LP_3,urJvc,3.868015289,3.100967407,3.417284508,0.160215607,-0.697205356,0.540899881,1271.122429,3.565963509,3.305805545,3.451720478,0.082498136,-1.184961428,-0.363773854,1284.049979,0.30205178,-0.204838138,-0.03443597,0.077717471,0.487756072,0.904673735,-12.92755
1429,LP_4,urJvc,3.512126923,3.169067383,3.352692317,0.09288503,-1.049831329,0.068358911,687.3276234,3.355799775,3.14529673,3.264371533,0.04972901,0.932258324,-0.777988669,669.2485673,0.156327147,0.023770653,0.088320784,0.04315602,-1.982089652,0.84634758,18.07905606
1430,LP_5,urJvc,3.892295837,3.159564972,3.606529638,0.18516235,-0.337601692,-0.877772367,851.2017212,3.807898882,3.068528753,3.567656921,0.126908296,1.568840575,-1.189711384,842.1758595,0.084396956,0.091036219,0.038872717,0.058254054,-1.906442267,0.311939018,9.025861706
1431,LP_6,urJvc,3.170883179,2.954410553,3.096929495,0.045711333,0.529235776,-0.958340693,743.2700577,3.33663905,3.131108256,3.200337024,0.037228959,2.960861407,1.300638541,768.0383025,-0.165755871,-0.176697703,-0.103407529,0.008482373,-2.431625631,-2.258979234,-24.76824485
1432,LP_7,urJvc,3.96099472,3.186141968,3.455439612,0.18394221,0.387559484,0.961266467,2128.523022,3.900642505,3.350518451,3.433291247,0.097914286,9.155910588,2.838873925,2114.872078,0.060352215,-0.164376483,0.022148365,0.086027923,-8.768351105,-1.877607458,13.65094406
1433,LP_9,urJvc,3.430770874,2.944026947,3.217217322,0.114625486,-0.794983677,-0.269943503,543.7842197,3.31375217,3.010969829,3.147731787,0.093201202,-1.313135994,0.568485657,532.073096,0.117018704,-0.066942882,0.069485535,0.021424284,0.518152317,-0.83842916,11.71112375
1434,HN_1,wohkw,4.648353577,3.048847198,4.198097622,0.3347212,2.190641572,-1.65298758,2401.795738,4.457572851,3.991929026,4.199503438,0.105018343,,,,0.190780726,-0.943081827,-0.001405817,0.229702857,,,
1435,HN_2_H,wohkw,4.91097641,4.194129944,4.541283396,0.173798022,-1.1758117,-0.075900547,1980.004816,4.691284429,4.040546049,4.332345903,0.142036992,0.271318732,0.981486457,1888.777991,0.219691981,0.153583895,0.208937493,0.03176103,-1.447130431,-1.057387005,91.22682531
1436,HN_2_L,wohkw,4.378536224,2.987529755,3.810980909,0.34698145,-0.00974175,-0.759371508,773.743782,4.406031994,4.172720292,4.256571797,0.05996049,,,,-0.02749577,-1.185190537,-0.445590888,0.28702096,,,
1437,HN_3_H,wohkw,4.307483673,3.737968445,3.970755305,0.152561335,-0.629644444,0.705178965,440.7034512,4.142948688,3.838659085,3.964533616,0.133495497,-1.638451027,0.571970491,440.0262824,0.164534985,-0.10069064,0.006221689,0.019065838,1.008806583,0.133208474,0.677168757
1438,HN_3_L,wohkw,4.058162689,2.848258972,3.692045165,0.289734518,1.349304497,-1.508151588,1008.167891,3.885880609,3.342955495,3.763263293,0.099130438,,,,0.17228208,-0.494696523,-0.071218127,0.190604081,,,
1439,HN_4,wohkw,4.282600403,3.481639862,3.895909974,0.186081314,-0.668365377,0.307887176,767.5702515,4.083091531,3.550693931,3.670705309,0.13439207,-0.000545321,0.844133884,723.0737617,0.199508872,-0.069054069,0.225204665,0.051689244,-0.667820056,-0.536246708,44.49648975
1440,HN_5,wohkw,4.143501282,3.655738831,3.924132888,0.101057207,-0.07994083,-0.428867401,1157.570362,4.085662551,3.612939878,3.757415235,0.096178913,1.185766863,1.1247618,1108.508746,0.05783873,0.042798953,0.166717653,0.004878294,-1.265707694,-1.5536292,49.06161632
1441,HN_6,wohkw,3.617416382,3.17263031,3.480776158,0.097978963,1.925152044,-1.550779512,978.0576992,3.502655071,3.372890514,3.446794415,0.02656104,-0.87344812,-0.211361715,968.5647672,0.114761311,-0.200260204,0.033981743,0.071417923,2.798600164,-1.339417797,9.492932015
1442,HN_7,wohkw,4.124202728,3.013191223,3.65648612,0.318923601,-1.141264872,-0.254308769,815.5718651,4.036021148,3.391146201,3.763390079,0.103033714,,,,0.08818158,-0.377954978,-0.10690396,0.215889886,,,
1443,HN_9,wohkw,4.080738068,3.007701874,3.613868993,0.287386032,-0.94628653,-0.513089032,3317.62664,4.205513182,3.362994606,3.597035732,0.154851979,0.048011005,0.990534112,3302.088801,-0.124775114,-0.355292732,0.016833261,0.132534054,-0.994297535,-1.503623144,15.53783835
1444,HP_1_L,wohkw,3.866897583,3.205600739,3.634689853,0.147850779,0.338622596,-1.006357554,705.0404765,3.805951419,3.556117923,3.721102375,0.038117048,4.59400189,-1.053001769,721.9044381,0.060946164,-0.350517185,-0.086412522,0.109733731,-4.255379294,0.046644215,-16.8639616
1445,HP_1_H,wohkw,4.193565369,3.52948761,3.83652839,0.219584218,-1.384663061,0.370474567,222.4418182,3.828236545,3.643212269,3.743813573,0.032271781,1.682413589,0.511984696,217.1481125,0.365328823,-0.113724659,0.092714817,0.187312437,-3.06707665,-0.141510129,5.293705749
1446,HP_2,wohkw,4.216262817,3.474502563,3.810354005,0.152281155,-0.581158551,0.370656625,1588.844164,4.272237288,3.490124517,3.700025677,0.166600494,0.012107267,0.747448499,1542.859576,-0.055974471,-0.015621953,0.110328327,-0.01431934,-0.593265818,-0.376791874,45.98458781
1447,HP_3_L,wohkw,3.942432404,2.70880127,3.508335403,0.224918628,1.144269024,-0.864548088,3048.966372,3.700373794,3.380779047,3.53755732,0.060973976,,,,0.242058609,-0.671977777,-0.029221917,0.163944652,,,
1448,HP_3_H,wohkw,4.009689331,3.431423187,3.727473177,0.141922412,-0.95116248,0.135462705,559.1690884,3.631308331,3.481019655,3.561125397,0.020324359,3.359699711,-1.033724936,534.1858328,0.378381001,-0.049596468,0.16634778,0.121598054,-4.310862191,1.169187641,24.98325555
1449,HP_4,wohkw,3.789237976,3.496063232,3.64828869,0.052403224,-0.289946677,0.138559618,747.9216938,3.563601651,3.446450215,3.523355876,0.041239988,-1.083488369,-0.733603033,722.3083444,0.225636325,0.049613017,0.124932814,0.011163236,0.793541692,0.872162651,25.61334937
1450,HP_5,wohkw,4.004447937,3.633560181,3.913356781,0.042830598,11.32739055,-2.034892205,551.8376236,4.012152753,3.203316125,3.721612344,0.092975371,16.94480058,-3.116055457,524.7221893,-0.007704816,0.430244056,0.191744437,-0.050144773,-5.617410029,1.081163251,27.1154343
1451,HP_6,wohkw,3.893104553,3.237838745,3.657928944,0.115329257,0.785912726,-0.555366133,640.0675049,4.009603017,3.398628089,3.553424845,0.142694264,2.24430961,1.566450303,621.6932517,-0.116498464,-0.160789343,0.104504098,-0.027365007,-1.458396883,-2.121816436,18.37425322
1452,HP_7_H,wohkw,3.982227325,3.54990387,3.790155891,0.083734266,-0.446428496,-0.187126404,523.0000534,4.007254044,3.419255537,3.72322699,0.15631858,-0.823667259,0.051937954,513.7338877,-0.025026718,0.130648332,0.066928901,-0.072584314,0.377238763,-0.239064358,9.266165727
1453,HP_7_L,wohkw,3.793663025,2.966949463,3.39039217,0.267888805,-1.35559697,-0.215437707,288.1979046,3.809860879,3.285526936,3.543346989,0.145232693,,,,-0.016197855,-0.318577473,-0.152954819,0.122656112,,,
1454,HP_9,wohkw,3.983470917,3.062263489,3.61816714,0.165515414,0.101094398,-0.392412,3683.242846,3.695595083,3.424064266,3.606660043,0.071569858,0.233786207,-1.077548136,3671.535624,0.287875834,-0.361800777,0.011507097,0.093945556,-0.132691809,0.685136136,11.70722146
1455,LN_1,wohkw,4.076824188,3.15303421,3.596687639,0.183851447,0.126792112,-0.124631323,1485.511192,3.625762664,3.435984009,3.579337325,0.031800021,,,,0.451061525,-0.282949799,0.017350315,0.152051426,,,
1456,LN_2,wohkw,4.045677185,3.046245575,3.526395918,0.265983139,-1.296866494,0.045460697,1735.169069,3.835865579,3.300583153,3.592583758,0.165319098,,,,0.209811606,-0.254337578,-0.066187841,0.100664041,,,
1457,LN_3,wohkw,4.024341583,2.972061157,3.611221057,0.257878113,0.35139915,-0.969539756,1072.820583,4.232544552,3.496019152,3.624438578,0.09442331,,,,-0.208202968,-0.523957994,-0.013217521,0.163454803,,,
1458,LN_4,wohkw,3.654224396,3.107299805,3.403365451,0.135763843,-1.009966057,-0.266738745,973.4686069,3.513085647,3.387151647,3.468076555,0.023958012,,,,0.141138749,-0.279851842,-0.064711104,0.111805831,,,
1459,LN_5,wohkw,3.617321014,2.69128418,3.305261828,0.224967409,0.27802551,-0.971251298,667.5832844,3.479384223,3.356282826,3.404353486,0.020481617,5.306426884,1.645787214,687.6803111,0.137936792,-0.664998646,-0.099091658,0.204485793,-5.028401375,-2.617038512,-20.09702669
1460,LN_6,wohkw,4.079170227,3.136348724,3.781577385,0.203727482,2.243006134,-1.715144772,1058.987858,3.926322233,3.666005337,3.76919875,0.056636197,,,,0.152847994,-0.529656613,0.012378635,0.147091285,,,
1461,LN_7_N,wohkw,4.148262024,3.494117737,3.801883064,0.151404554,-0.919024645,0.270002005,1942.730158,3.937664885,3.529380665,3.783398502,0.083374298,0.523903913,-0.432895125,1933.362505,0.210597139,-0.035262928,0.018484562,0.068030256,-1.442928558,0.70289713,9.367653095
1462,LN_7_P,wohkw,3.648044586,2.749183655,3.218277017,0.166496125,1.07419079,-0.348730878,936.7516556,3.978897913,3.406955691,3.604121366,0.144680734,,,,-0.330853327,-0.657772036,-0.385844349,0.02181539,,,
1463,LN_9,wohkw,4.222026825,3.428325653,3.877600522,0.225887331,-1.124461842,-0.397031165,519.6955585,4.118936142,3.888489615,4.08902916,0.05689755,,,,0.103090683,-0.460163962,-0.211428639,0.168989781,,,
1464,LP_1,wohkw,4.260864258,3.903709412,4.064418221,0.078472727,0.091156092,0.322990836,239.7862186,4.108231704,3.852148567,3.9567224,0.05690007,0.491271698,0.709254108,233.3559803,0.152632554,0.051560845,0.107695821,0.021572657,-0.400115606,-0.386263272,6.4302383
1465,LP_2,wohkw,3.584400177,3.135253906,3.397200602,0.087331617,0.966294845,-0.604499498,370.423851,3.566823769,3.087857127,3.363150234,0.137774849,-1.406557655,0.200729074,366.4991965,0.017576408,0.047396779,0.034050367,-0.050443231,2.3728525,-0.805228571,3.92465456
1466,LP_3,wohkw,3.678207397,3.022506714,3.39460287,0.145782003,-0.693667849,-0.152214071,1262.896921,3.531970345,3.34997275,3.398258405,0.046912759,-0.13434191,1.154769202,1264.17721,0.146237053,-0.327466036,-0.003655534,0.098869245,-0.559325939,-1.306983273,-1.280288469
1467,LP_4,wohkw,3.630664825,3.24659729,3.46803078,0.078695235,-0.216224034,-0.623161349,704.1283073,3.463159442,3.359306622,3.426682505,0.028360185,-1.544853076,-0.215211672,695.6425334,0.167505383,-0.112709332,0.041348275,0.05033505,1.328629043,-0.407949677,8.485773914
1468,LP_5,wohkw,3.768154144,3.134464264,3.547089083,0.164193574,-0.119989593,-0.944851138,791.1034565,3.66903756,3.092644853,3.533619429,0.128008291,3.13568036,-1.822121881,788.1770839,0.099116585,0.041819411,0.013469654,0.036185283,-3.255669953,0.877270743,2.92637257
1469,LP_6,wohkw,3.303199768,2.786598206,2.97176581,0.084904084,1.192799932,0.454910759,677.3522453,3.244638154,2.953362218,3.029196624,0.053562788,1.648699936,0.828450286,690.5164401,0.058561614,-0.166764013,-0.057430815,0.031341296,-0.455900004,-0.373539527,-13.16419482
1470,LP_7,wohkw,3.895961761,3.092761993,3.449085911,0.208824041,-0.784080648,0.524687675,2114.247786,3.875401796,3.306874128,3.402462125,0.103425201,7.680847708,2.463856469,2085.68059,0.020559965,-0.214112135,0.046623786,0.105398839,-8.464928356,-1.939168794,28.56719601
1471,LP_9,wohkw,3.694755554,3.282878876,3.480003625,0.114421366,-1.215984514,0.12451478,591.5944214,3.563947851,3.257042663,3.403292248,0.066330024,0.317535478,0.260947884,578.5524792,0.130807703,0.025836213,0.076711376,0.048091342,-1.533519992,-0.136433104,13.04194218
1472,HN_1,WQzBV,4.859199524,3.822860718,4.459755076,0.237820677,-0.391043816,-0.73076192,2439.753313,4.537668136,4.245200424,4.451352518,0.071140905,,,,0.321531388,-0.422339706,0.008402558,0.166679772,,,
1473,HN_2_H,WQzBV,4.845874786,3.950065613,4.377689907,0.198038053,-0.349828422,0.425001893,1895.215885,4.623273567,4.249366502,4.343560014,0.092289471,2.718607596,1.650344511,1880.607071,0.22260122,-0.29930089,0.034129892,0.105748582,-3.068436019,-1.225342618,14.60881425
1474,HN_2_L,WQzBV,4.681556702,3.556812286,4.276023388,0.300080678,-0.347660978,-0.73872474,851.1011753,4.423644204,4.249366502,4.336738641,0.047499717,,,,0.257912498,-0.692554216,-0.060715253,0.252580961,,,
1475,HN_3_H,WQzBV,4.906986237,3.890529633,4.364908576,0.306542346,-1.334677124,-0.048675633,414.6324654,4.788342793,4.007721876,4.301710815,0.36041655,-1.627893362,0.60896391,408.5521886,0.118643444,-0.117192243,0.063197761,-0.053874204,0.293216237,-0.657639543,6.080276786
1476,HN_3_L,WQzBV,4.649791718,3.613056183,4.217545877,0.263336668,-0.718584276,-0.175743258,1177.033873,4.056034764,3.662528092,4.027866243,0.058297231,,,,0.593756953,-0.04947191,0.189679635,0.205039437,,,
1477,HN_4,WQzBV,4.246627808,3.401275635,3.784315118,0.219128989,-1.047626782,-0.044863769,779.6293182,3.747037488,3.395689782,3.690082517,0.033159514,50.96783105,-6.336266046,760.1219421,0.49959032,0.005585852,0.094232601,0.185969475,-52.01545783,6.291402277,19.50737616
