Participant,Video,Modality,RMSE,NRMSE
EXAMPLE,LN_7_P,Fusion,0.07731313451278776,0.050901444099752356
EXAMPLE,LN_7_N,Fusion,0.08923905020640018,0.05875323196014967
EXAMPLE,LP_1,Fusion,0.09976786992365062,0.0656851993632479
EXAMPLE,LP_2,Fusion,0.40285006987535044,0.2652285467607034
EXAMPLE,LP_3,Fusion,0.5964983275274325,0.3927227432385545
EXAMPLE,LP_4,Fusion,0.47882869244258375,0.3152513744956535
EXAMPLE,LP_5,Fusion,0.8590229199030397,0.5655637611047619
EXAMPLE,LP_6,Fusion,0.42548050779681734,0.2801279810944896
EXAMPLE,LP_7,Fusion,0.07418605235854071,0.048842634836969046
F5tXL,HN_1,Fusion,0.03625605690740562,0.02387027334462167
F5tXL,HN_2_L,Fusion,0.09101190594774443,0.05992044524135525
F5tXL,HN_2_H,Fusion,0.04861738786308712,0.03200873003253526
F5tXL,HN_3_L,Fusion,0.02172848890008924,0.01430560887344498
F5tXL,HN_3_H,Fusion,0.05413752323566735,0.0356430783727126
F5tXL,HN_4,Fusion,0.015277615749043,0.01005848112261938
F5tXL,HN_5,Fusion,0.07577422791125552,0.049888258321601334
F5tXL,HN_6,Fusion,0.021671873048324995,0.014268334112411189
F5tXL,HN_7,Fusion,0.045110610890877326,0.029699937184513924
F5tXL,HP_1_H,Fusion,0.04790545746204854,0.03154000908699675
F5tXL,HP_1_L,Fusion,0.00473973497096061,0.00312054809564199
F5tXL,HP_2,Fusion,0.11905372772703018,0.07838262806124134
F5tXL,HP_3_L,Fusion,0.03410635000271754,0.02245494868433729
F5tXL,HP_3_H,Fusion,0.012176224058718049,0.00801658595498262
F5tXL,HP_4,Fusion,0.014430136067550305,0.009500517202193397
F5tXL,HP_5,Fusion,0.006818950248755956,0.004489462458007488
F5tXL,HP_6,Fusion,0.033445998509445775,0.02202018627517121
F5tXL,HP_7_L,Fusion,0.02744011295711865,0.018066029589663593
F5tXL,HP_7_H,Fusion,0.016816549829879228,0.011071684992602589
F5tXL,LN_1,Fusion,0.0219776786710433,0.0144696705076858
F5tXL,LN_2,Fusion,0.08979659915535132,0.059120311200135965
F5tXL,LN_3,Fusion,0.05356425041362643,0.035265646844565256
F5tXL,LN_4,Fusion,0.06092728070448447,0.040113320879730685
F5tXL,LN_5,Fusion,0.09247876189043924,0.06088619428567992
F5tXL,LN_6,Fusion,0.046431050510163316,0.03056928860703408
F5tXL,LN_7_P,Fusion,0.03776363436195624,0.02486283262982518
F5tXL,LN_7_N,Fusion,0.03882073844213098,0.025558809123130265
F5tXL,LP_1,Fusion,0.021048411466107007,0.0138578592936679
F5tXL,LP_2,Fusion,0.02353740021277677,0.015496560432250868
F5tXL,LP_3,Fusion,0.03252879735751953,0.021416319112661068
F5tXL,LP_4,Fusion,0.01886279714565236,0.012418893898495112
F5tXL,LP_5,Fusion,0.03292225561400917,0.021675364274579584
F5tXL,LP_6,Fusion,0.023340608909239956,0.015366996916304693
F5tXL,LP_7,Fusion,0.03920155501263542,0.02580953124813459
F8mDn,HN_1,Fusion,0.2980917747529097,0.19625774979633645
F8mDn,HN_2_L,Fusion,0.10752812681661271,0.07079439956481899
F8mDn,HN_2_H,Fusion,0.20058624482922577,0.13206203050356596
F8mDn,HN_3_L,Fusion,0.03340868435431041,0.021995619370805974
F8mDn,HN_3_H,Fusion,0.2072950334426461,0.13647896471190007
F8mDn,HN_4,Fusion,0.14775143371311014,0.09727663211691658
F8mDn,HN_5,Fusion,0.22600804722084172,0.1487992441931462
F8mDn,HN_6,Fusion,0.24787430647057573,0.16319555834966165
F8mDn,HN_7,Fusion,0.23511679133805355,0.154796261807592
F8mDn,HP_1_H,Fusion,0.06951328216128021,0.04576617502861005
F8mDn,HP_1_L,Fusion,0.13412749354557438,0.08830689840703201
F8mDn,HP_2,Fusion,0.20017636989728202,0.13179217692606324
F8mDn,HP_3_L,Fusion,0.09491982780532333,0.06249334397626363
F8mDn,HP_3_H,Fusion,0.16597098256166637,0.10927202401354312
F8mDn,HP_4,Fusion,0.1334278910762704,0.08784629392879248
F8mDn,HP_5,Fusion,0.10133369300121346,0.06671610641875585
F8mDn,HP_6,Fusion,0.1339615692825708,0.08819765714225478
F8mDn,HP_7_L,Fusion,0.16221570346214434,0.10679962226230287
F8mDn,HP_7_H,Fusion,0.15552867994099212,0.10239701776177833
F8mDn,LN_1,Fusion,0.04418943147236795,0.0290934508096879
F8mDn,LN_2,Fusion,0.06260158462681402,0.04121564958552591
F8mDn,LN_3,Fusion,0.32834435835822257,0.2161754546334649
F8mDn,LN_4,Fusion,0.1222546099512847,0.08049002583568848
F8mDn,LN_5,Fusion,0.022465479596696508,0.014790829023705316
F8mDn,LN_6,Fusion,0.042413321302480704,0.027924094876866888
F8mDn,LN_7_P,Fusion,0.024106390357773025,0.015871172330233694
F8mDn,LN_7_N,Fusion,0.14546211124719383,0.09576938732262005
F8mDn,LP_1,Fusion,0.16507033244724173,0.10867905372794127
F8mDn,LP_2,Fusion,0.1715043335469375,0.11291507325266693
F8mDn,LP_3,Fusion,0.22109062050506353,0.14556170735461055
F8mDn,LP_4,Fusion,0.18063541219032994,0.11892679547898807
F8mDn,LP_5,Fusion,0.21079983179395517,0.13878645487491442
F8mDn,LP_6,Fusion,0.07523373679088738,0.049532409619783654
F8mDn,LP_7,Fusion,0.18363964197610347,0.12090472116350509
Fjil72,HN_1,Fusion,0.040865930887779955,0.026905323523322103
Fjil72,HN_2_L,Fusion,0.032072744663033434,0.021116063006357603
Fjil72,HN_2_H,Fusion,0.021400453885830648,0.014089637084870254
Fjil72,HN_3_L,Fusion,0.04811765194237315,0.031679713750978944
Fjil72,HN_3_H,Fusion,0.028351103846653083,0.018665808037804908
Fjil72,HN_4,Fusion,0.04889650755892855,0.03219249693947217
Fjil72,HN_5,Fusion,0.017798452498685616,0.011718150358709031
Fjil72,HN_6,Fusion,0.05998168440786249,0.03949075891355564
Fjil72,HN_7,Fusion,0.02989716849806873,0.019683706534930515
Fjil72,HP_1_H,Fusion,0.03101497888451424,0.020419650863903075
Fjil72,HP_1_L,Fusion,0.017236654350676596,0.011348273529804939
Fjil72,HP_2,Fusion,0.00942439026047273,0.0062048328145117085
Fjil72,HP_3_L,Fusion,0.03109179814659085,0.020470227152123936
Fjil72,HP_3_H,Fusion,0.0056294869717818255,0.0037063432780240066
Fjil72,HP_4,Fusion,0.014836146856642177,0.009767826704195777
Fjil72,HP_5,Fusion,0.05101341257265439,0.03358622548119659
Fjil72,HP_6,Fusion,0.02345843622426888,0.015444572098415266
Fjil72,HP_7_L,Fusion,0.013745630564131665,0.009049852268766416
Fjil72,HP_7_H,Fusion,0.012343061211850765,0.00812642824862992
Fjil72,LN_1,Fusion,0.1262844676848671,0.08314320474828284
Fjil72,LN_2,Fusion,0.0860922376680502,0.056681432601313336
Fjil72,LN_3,Fusion,0.0165407793282211,0.010890123129111076
Fjil72,LN_4,Fusion,0.05676342558599572,0.037371920729693225
Fjil72,LN_5,Fusion,0.09330437815541794,0.061429763763550575
Fjil72,LN_6,Fusion,0.05123181700986567,0.03373001865840904
Fjil72,LN_7_P,Fusion,0.03409025522321191,0.022444352198701743
Fjil72,LN_7_N,Fusion,0.043394222185740176,0.028569900687112123
Fjil72,LP_1,Fusion,0.009906849816165662,0.006522474677815455
Fjil72,LP_2,Fusion,0.0054734460421422835,0.0036036090051559623
Fjil72,LP_3,Fusion,0.03263690282801594,0.021487493623926553
Fjil72,LP_4,Fusion,0.01836397556726621,0.012090479601907862
Fjil72,LP_5,Fusion,0.018736909277904747,0.012336011807329449
Fjil72,LP_6,Fusion,0.056494517015588,0.03719487662650415
Fjil72,LP_7,Fusion,0.024927465256210715,0.016411751861873602
G4Egk,HN_1,Fusion,0.18075862390341008,0.1190079156426615
G4Egk,HN_2_L,Fusion,0.04452384698295528,0.029313623391300607
G4Egk,HN_2_H,Fusion,0.14870297301484897,0.09790310684053763
G4Egk,HN_3_L,Fusion,0.046796427507920485,0.030809845621619945
G4Egk,HN_3_H,Fusion,0.17301858447992347,0.1139120262245534
G4Egk,HN_4,Fusion,0.16892172931836144,0.11121473752574197
G4Egk,HN_5,Fusion,0.1550828569916317,0.10210349671806096
G4Egk,HN_6,Fusion,0.2833316869111862,0.18653999884861544
G4Egk,HN_7,Fusion,0.15818850793112127,0.10414819609140771
G4Egk,HP_1_H,Fusion,0.13587125530132413,0.08945495678149748
G4Egk,HP_1_L,Fusion,0.14248764726829477,0.09381105885873382
G4Egk,HP_2,Fusion,0.09770303182712974,0.06432575065369245
G4Egk,HP_3_L,Fusion,0.18117501136223851,0.11928205693951822
G4Egk,HP_3_H,Fusion,0.12605634061354948,0.08299301038038545
G4Egk,HP_4,Fusion,0.14413424988400708,0.09489514957018108
G4Egk,HP_5,Fusion,0.13625844618056338,0.08970987562574989
G4Egk,HP_6,Fusion,0.1133762087939941,0.07464466148652664
G4Egk,HP_7_L,Fusion,0.12889383733083878,0.08486116229853648
G4Egk,HP_7_H,Fusion,0.13313874385416896,0.08765592509618537
G4Egk,LN_1,Fusion,0.05075896247725428,0.03341870055300934
G4Egk,LN_2,Fusion,0.10462949728772118,0.0688859990082957
G4Egk,LN_3,Fusion,0.25500721485588,0.1678917246573822
G4Egk,LN_4,Fusion,0.0936028081525277,0.06162624419228108
G4Egk,LN_5,Fusion,0.03775345846670794,0.024856133020937112
G4Egk,LN_6,Fusion,0.07193156822754095,0.04735832691579839
G4Egk,LN_7_P,Fusion,0.07298230054370196,0.0480501083652496
G4Egk,LN_7_N,Fusion,0.18214335640566726,0.11991959623226553
G4Egk,LP_1,Fusion,0.12566914791942407,0.08273809034124777
G4Egk,LP_2,Fusion,0.12431238012801303,0.08184482116614492
G4Egk,LP_3,Fusion,0.12401786657447267,0.08165091924667643
G4Egk,LP_4,Fusion,0.13118381772520282,0.08636884025995673
G4Egk,LP_5,Fusion,0.11519771383629265,0.07584390450871507
G4Egk,LP_6,Fusion,0.12602410607732953,0.08297178779700655
G4Egk,LP_7,Fusion,0.11193890393250322,0.07369836829168303
G4dLl,HN_1,Fusion,0.3624064601605285,0.23860127117468113
G4dLl,HN_2_L,Fusion,0.08110740664049641,0.053399518092288066
G4dLl,HN_2_H,Fusion,0.7153088906286927,0.47094527650240253
G4dLl,HN_3_L,Fusion,0.03273241394863162,0.021550376263436137
G4dLl,HN_4,Fusion,0.17001289720786428,0.1119331409597896
G4dLl,HN_5,Fusion,0.24134604109083654,0.15889747708068683
G4dLl,HN_6,Fusion,0.2664798525766511,0.1754450832335236
G4dLl,HN_7,Fusion,0.259765436889748,0.17102444427090505
G4dLl,HP_1_H,Fusion,0.08282468530179968,0.05453014051929066
G4dLl,HP_1_L,Fusion,0.14751863243444402,0.09712336034301877
G4dLl,HP_2,Fusion,0.20176586033500346,0.13283866610507056
G4dLl,HP_3_L,Fusion,0.09725306207117038,0.0640294994342343
G4dLl,HP_3_H,Fusion,0.18372783374169185,0.12096278488391231
G4dLl,HP_4,Fusion,0.1375999343501116,0.09059308499894436
G4dLl,HP_5,Fusion,0.10934846704719053,0.07199287569792626
G4dLl,HP_6,Fusion,0.1410438279534423,0.09286047667618177
G4dLl,HP_7_L,Fusion,0.16950276268070305,0.11159727844068094
G4dLl,HP_7_H,Fusion,0.18329383306957417,0.12067704739454174
G4dLl,LN_1,Fusion,0.04843482063163875,0.031888531365328474
G4dLl,LN_2,Fusion,0.10991994035475622,0.07236912246120739
G4dLl,LN_3,Fusion,0.3818273224499168,0.25138758416563584
G4dLl,LN_4,Fusion,0.14852590352967052,0.09778652778112708
G4dLl,LN_5,Fusion,0.044023291284416496,0.028984067384180367
G4dLl,LN_6,Fusion,0.05410597771717626,0.03562230942502744
G4dLl,LN_7_P,Fusion,0.02061684228076903,0.013573722647274094
G4dLl,LN_7_N,Fusion,0.17732257767665538,0.11674569052350804
G4dLl,LP_1,Fusion,0.19195426931192947,0.12637890793929565
G4dLl,LP_2,Fusion,0.18719927566150826,0.12324831382981018
G4dLl,LP_3,Fusion,0.21950584435790085,0.14451832197159933
G4dLl,LP_4,Fusion,0.17346883385260517,0.11420846153815094
G4dLl,LP_5,Fusion,0.21341050077281085,0.14050526788033202
G4dLl,LP_6,Fusion,0.07336818671901642,0.04830416821815063
G4dLl,LP_7,Fusion,0.12207594142838174,0.08037239400135346
G5XzoP,HN_1,Fusion,0.06623260258984258,0.043606240253399105
G5XzoP,HN_2_L,Fusion,0.04322586116851554,0.028459055111378546
G5XzoP,HN_2_H,Fusion,0.02030018474878539,0.013365241568805275
G5XzoP,HN_3_L,Fusion,0.030622287462249143,0.02016111057052546
G5XzoP,HN_3_H,Fusion,0.046385381929892056,0.03053922131380581
G5XzoP,HN_4,Fusion,0.07283572913965511,0.047953608641409295
G5XzoP,HN_5,Fusion,0.027493754329553453,0.018101346012127005
G5XzoP,HN_6,Fusion,0.09517734188793317,0.06266288617324564
G5XzoP,HN_7,Fusion,0.026530185482076224,0.01746695127266637
G5XzoP,HP_1_H,Fusion,0.04100139597788634,0.02699451106894383
G5XzoP,HP_1_L,Fusion,0.017668677430301608,0.011632709011252119
G5XzoP,HP_2,Fusion,0.04595642673057311,0.0302568056642913
G5XzoP,HP_3_L,Fusion,0.04698428951028355,0.030933530261649248
G5XzoP,HP_3_H,Fusion,0.02028106994070344,0.013352656755872877
G5XzoP,HP_4,Fusion,0.061201767055786074,0.04029403728393511
G5XzoP,HP_5,Fusion,0.037239519126720265,0.02451776548804761
G5XzoP,HP_6,Fusion,0.04021156171799214,0.026474499758040063
G5XzoP,HP_7_L,Fusion,0.030167100956625382,0.019861424745898377
G5XzoP,HP_7_H,Fusion,0.028605815173675553,0.01883350495574404
G5XzoP,LN_1,Fusion,0.06216263528156628,0.04092665398729344
G5XzoP,LN_2,Fusion,0.047653787984350736,0.03137431486270515
G5XzoP,LN_3,Fusion,0.034385103769063306,0.022638474670505882
G5XzoP,LN_4,Fusion,0.05359829850960713,0.035288063439949544
G5XzoP,LN_5,Fusion,0.04203743649960275,0.027676619730474087
G5XzoP,LN_6,Fusion,0.05097100139197716,0.0335583027956652
G5XzoP,LN_7_P,Fusion,0.03850712614049466,0.025352332964307663
G5XzoP,LN_7_N,Fusion,0.08713066121890703,0.05736511020226563
G5XzoP,LP_1,Fusion,0.03303083820465223,0.021746852912346692
G5XzoP,LP_2,Fusion,0.0262962320959357,0.0173129209739128
G5XzoP,LP_3,Fusion,0.023620877613204867,0.015551520307545806
G5XzoP,LP_4,Fusion,0.01458700191424729,0.00960379458419485
G5XzoP,LP_5,Fusion,0.011886740198391754,0.00782599548640264
G5XzoP,LP_6,Fusion,0.04757444888996241,0.03132207956655034
G5XzoP,LP_7,Fusion,0.030299451772532064,0.01994856191476218
GFGzP,HN_3_L,Fusion,0.2610407050480761,0.17186405569375576
GFGzP,HN_3_H,Fusion,0.6612360367430035,0.43534477515523184
GFGzP,HN_4,Fusion,0.03487410348397152,0.022960422445745525
GFGzP,HN_6,Fusion,0.07141696193926828,0.04701952027730206
GFGzP,HN_7,Fusion,0.09269945927297635,0.06103149709290624
GFGzP,HP_1_H,Fusion,0.017873421637111194,0.01176750856197972
GFGzP,HP_1_L,Fusion,0.04117103435556082,0.027106197633623756
GFGzP,HP_2,Fusion,0.10870079106241466,0.07156645859374884
GFGzP,HP_3_L,Fusion,0.015732586093593022,0.010358024631055548
GFGzP,HP_3_H,Fusion,0.050068244302157776,0.032963945318987074
GFGzP,HP_4,Fusion,0.12190014775306776,0.0802566549100144
GFGzP,HP_5,Fusion,0.023447769472211114,0.015437549319077499
GFGzP,HP_6,Fusion,0.021120504355408465,0.013905323831199499
GFGzP,HP_7_L,Fusion,0.042867119373460674,0.028222866583487344
GFGzP,HP_7_H,Fusion,0.03469718656681139,0.022843943834111462
GFGzP,LN_1,Fusion,0.05656477508942859,0.03724113315769629
GFGzP,LN_2,Fusion,0.04399628606254072,0.02896628767830796
GFGzP,LN_3,Fusion,0.1435098493786235,0.09448405658292956
GFGzP,LN_4,Fusion,0.03157280175848221,0.02078691045072202
GFGzP,LN_5,Fusion,0.04280625102657856,0.028182792063474814
GFGzP,LN_6,Fusion,0.044574593389637644,0.029347033825365708
GFGzP,LN_7_P,Fusion,0.14973357151596461,0.098581632582954
GFGzP,LN_7_N,Fusion,0.038861234282002194,0.025585470786021924
GFGzP,LP_1,Fusion,0.077280135522644,0.050879718214975646
GFGzP,LP_2,Fusion,0.04416443380641677,0.02907699283907195
GFGzP,LP_3,Fusion,0.11547252917451575,0.07602483751142504
GFGzP,LP_4,Fusion,0.07026749315779458,0.04626273268495685
GFGzP,LP_5,Fusion,0.09275152719302056,0.061065777585324804
GFGzP,LP_6,Fusion,0.045344439630039896,0.029853885418153713
GFGzP,LP_7,Fusion,0.020857061042496346,0.013731877945837915
GHft8,HN_1,Fusion,0.26930534358669345,0.177305330830628
GHft8,HN_2_L,Fusion,0.29910101330788175,0.1969222125711671
GHft8,HN_3_L,Fusion,0.10497541149359364,0.0691137421042714
GHft8,HN_4,Fusion,0.17683494034345978,0.11642463971353859
GHft8,HN_5,Fusion,0.1990095071739037,0.13102393750516247
GHft8,HN_6,Fusion,0.33036056390921614,0.21750288463348044
GHft8,HN_7,Fusion,0.3096491444333862,0.2038668942248765
GHft8,HP_1_H,Fusion,0.08622151528462342,0.05676654643630165
GHft8,HP_1_L,Fusion,0.11302563603998918,0.07441385129426976
GHft8,HP_2,Fusion,0.18576935341544976,0.12230688120347293
GHft8,HP_3_L,Fusion,0.06751802107111647,0.044452534448837906
GHft8,HP_3_H,Fusion,0.1606602053282447,0.10577551294622198
GHft8,HP_4,Fusion,0.09478152127428333,0.06240228568192945
GHft8,HP_5,Fusion,0.02943919403794114,0.01938218517600226
GHft8,HP_6,Fusion,0.14557246780799124,0.09584204390737593
GHft8,HP_7_L,Fusion,0.20997883219395702,0.13824592491828316
GHft8,HP_7_H,Fusion,0.15128599293539724,0.09960371625086477
GHft8,LN_1,Fusion,0.025564986439264796,0.016831483244725085
GHft8,LN_2,Fusion,0.17977754829385248,0.11836199479606503
GHft8,LN_3,Fusion,0.44034914092156435,0.28991719611737626
GHft8,LN_4,Fusion,0.18707270656951178,0.12316498323402442
GHft8,LN_5,Fusion,0.04625913142726004,0.03045610047097895
GHft8,LN_6,Fusion,0.09029749776674001,0.05945009297431856
GHft8,LN_7_P,Fusion,0.061844155795762454,0.04071697337033592
GHft8,LN_7_N,Fusion,0.04412354934666353,0.029050075316508772
GHft8,LP_1,Fusion,0.16659100446005493,0.10968023421224134
GHft8,LP_2,Fusion,0.12735240901563644,0.08384631627380221
GHft8,LP_3,Fusion,0.1936775115761677,0.12751345668494177
GHft8,LP_4,Fusion,0.14003952494269148,0.09219926336639817
GHft8,LP_5,Fusion,0.19186758224301484,0.12632183488152435
GHft8,LP_6,Fusion,0.1533948277623685,0.10099213154067474
GHft8,LP_7,Fusion,0.09410556326581503,0.06195724825072637
Gax8,HN_1,Fusion,0.07644545003234471,0.05033017773788742
Gax8,HN_2_L,Fusion,0.04313149738451985,0.028396927855688207
Gax8,HN_2_H,Fusion,0.0559055611913654,0.03680711971879616
Gax8,HN_3_L,Fusion,0.08070608370354027,0.053135294979745104
Gax8,HN_3_H,Fusion,0.04686014745415467,0.03085179757844744
Gax8,HN_4,Fusion,0.09105427661415011,0.0599483412530887
Gax8,HN_5,Fusion,0.03654655749257827,0.02406153320480319
Gax8,HN_6,Fusion,0.08145245806766592,0.05362669315176911
Gax8,HN_7,Fusion,0.04521325433337348,0.02976751560418801
Gax8,HP_1_H,Fusion,0.04602022830490687,0.03029881136345085
Gax8,HP_1_L,Fusion,0.050674387424104426,0.0333630180047946
Gax8,HP_2,Fusion,0.014585727625402802,0.00960295561753293
Gax8,HP_3_L,Fusion,0.06257483221812421,0.041198036326872786
Gax8,HP_3_H,Fusion,0.03937665346232064,0.025924812616620965
Gax8,HP_4,Fusion,0.051720258434931436,0.03405159886661902
Gax8,HP_5,Fusion,0.04861832312682703,0.03200934579174972
Gax8,HP_6,Fusion,0.053514286679659406,0.035232751706791264
Gax8,HP_7_L,Fusion,0.031181433558384406,0.020529241340741695
Gax8,HP_7_H,Fusion,0.0384566319068211,0.025319088555981813
Gax8,LN_1,Fusion,0.07045337409479145,0.04638511303059128
Gax8,LN_2,Fusion,0.04566764604068836,0.030066678149272167
Gax8,LN_3,Fusion,0.061077626577290677,0.04021230563941609
Gax8,LN_4,Fusion,0.048071655810432,0.03164943080418651
Gax8,LN_5,Fusion,0.03958885288850032,0.026064520536856668
Gax8,LN_6,Fusion,0.0993875265974633,0.06543478881297543
Gax8,LN_7_P,Fusion,0.055783530564718437,0.036726777159153845
Gax8,LN_7_N,Fusion,0.13159304270623953,0.08663826592259129
Gax8,LP_1,Fusion,0.028086170410115355,0.018491381084415122
Gax8,LP_2,Fusion,0.02549167119879488,0.016783213935273895
Gax8,LP_3,Fusion,0.017593708757009885,0.011583351114216395
Gax8,LP_4,Fusion,0.043992321209837836,0.02896367729742648
Gax8,LP_5,Fusion,0.022851269822771157,0.01504482570551779
Gax8,LP_6,Fusion,0.07656058167324897,0.05040597814127983
Gax8,LP_7,Fusion,0.05170470598374014,0.034041359439257596
Gftw5,HN_1,Fusion,0.09444798197194476,0.062182689978559684
Gftw5,HN_2_L,Fusion,0.01411612695365913,0.00929377979000245
Gftw5,HN_2_H,Fusion,0.04855474383865683,0.03196748644141951
Gftw5,HN_3_L,Fusion,0.024880616117797065,0.01638090731243046
Gftw5,HN_3_H,Fusion,0.034277617491179864,0.022567707823453916
Gftw5,HN_4,Fusion,0.09328862595531463,0.06141939282544207
Gftw5,HN_5,Fusion,0.04049512463687161,0.026661191995459552
Gftw5,HN_6,Fusion,0.10021326418823356,0.06597843816935618
Gftw5,HN_7,Fusion,0.037388082040756804,0.024615576382817066
Gftw5,HP_1_H,Fusion,0.0732532905046198,0.04822852281493114
Gftw5,HP_1_L,Fusion,0.05657677742024586,0.03724903525576814
Gftw5,HP_2,Fusion,0.03464608009409342,0.022810296339664596
Gftw5,HP_3_L,Fusion,0.053227963052861246,0.035044241873685295
Gftw5,HP_3_H,Fusion,0.03875867543610672,0.02551794806308252
Gftw5,HP_4,Fusion,0.056263399903080005,0.03704271367441383
Gftw5,HP_5,Fusion,0.0637109573408909,0.04194603871729802
Gftw5,HP_6,Fusion,0.05020567213004444,0.03305442509248231
Gftw5,HP_7_L,Fusion,0.06512154770829842,0.042874743615718185
Gftw5,HP_7_H,Fusion,0.060454626304934804,0.039802134537994666
Gftw5,LN_1,Fusion,0.02595464614190703,0.017088027513651204
Gftw5,LN_2,Fusion,0.06558099922631319,0.043177237440449955
Gftw5,LN_3,Fusion,0.06618944178138204,0.04357782402770862
Gftw5,LN_4,Fusion,0.07726778073537317,0.050871584066520883
Gftw5,LN_5,Fusion,0.04675775773897847,0.030784386207840433
Gftw5,LN_6,Fusion,0.1299446467901684,0.08555299453752958
Gftw5,LN_7_P,Fusion,0.028310818692744672,0.01863928508639903
Gftw5,LN_7_N,Fusion,0.06544581355423781,0.043088233858153156
Gftw5,LP_1,Fusion,0.06535181114725815,0.043026344525968256
Gftw5,LP_2,Fusion,0.038852977731077834,0.025580034835610888
Gftw5,LP_3,Fusion,0.02376063312147302,0.015643532579931
Gftw5,LP_4,Fusion,0.03656264103316328,0.024072122290954893
Gftw5,LP_5,Fusion,0.022483849348906668,0.01480292330653506
Gftw5,LP_6,Fusion,0.0665732687137265,0.043830528115621124
Gftw5,LP_7,Fusion,0.03839556491043047,0.025278883249047795
Gr33d,HN_1,Fusion,0.03468035435130121,0.022832861835143686
Gr33d,HN_2_L,Fusion,0.07369965564406646,0.04852240082591599
Gr33d,HN_2_H,Fusion,0.11478699053023683,0.07557349237841647
Gr33d,HN_3_L,Fusion,0.0327484926086973,0.021560962136350094
Gr33d,HN_3_H,Fusion,0.03832882072872829,0.02523494019518888
Gr33d,HN_4,Fusion,0.023820224029385273,0.01568276605930115
Gr33d,HN_5,Fusion,0.07872281169170466,0.05182954777286713
Gr33d,HN_6,Fusion,0.025855781521245586,0.017022936995801236
Gr33d,HN_7,Fusion,0.07551514375812186,0.04971768242112891
Gr33d,HP_1_H,Fusion,0.024269816822007188,0.015978769093526992
Gr33d,HP_1_L,Fusion,0.014822574391005063,0.009758890860302277
Gr33d,HP_2,Fusion,0.03778370786813452,0.024876048630690477
Gr33d,HP_3_L,Fusion,0.16326377698400527,0.10748965321398561
Gr33d,HP_4,Fusion,0.03468859008676623,0.022838284081066515
Gr33d,HP_5,Fusion,0.048080892818023906,0.03165551226794491
Gr33d,HP_6,Fusion,0.018193796514392208,0.01197843706733203
Gr33d,HP_7_L,Fusion,0.012984282016461384,0.008548595389403226
Gr33d,HP_7_H,Fusion,0.02708641356456143,0.01783316088020272
Gr33d,LN_1,Fusion,0.04598274071260907,0.030274130271475914
Gr33d,LN_2,Fusion,0.03484489956861051,0.022941195163413617
Gr33d,LN_3,Fusion,0.12137924183717108,0.07991370072084154
Gr33d,LN_4,Fusion,0.07004228851348965,0.046114462385410324
Gr33d,LN_5,Fusion,0.023093019666019104,0.01520398903798071
Gr33d,LN_6,Fusion,0.022057196493557592,0.01452202347491643
Gr33d,LN_7_P,Fusion,0.02956339850203215,0.01946395894737642
Gr33d,LN_7_N,Fusion,0.031447002984260855,0.020704087016978213
Gr33d,LP_1,Fusion,0.015069134570700403,0.00992122122348153
Gr33d,LP_2,Fusion,0.03380536768618216,0.022256787858797283
Gr33d,LP_3,Fusion,0.06488465706085818,0.04271877948201152
Gr33d,LP_4,Fusion,0.017849954747787666,0.011752058424527343
Gr33d,LP_5,Fusion,0.0973619209636494,0.06410116998368494
Gr33d,LP_6,Fusion,0.03645420588002283,0.024000730723133856
Gr33d,LP_7,Fusion,0.02884409745395762,0.018990385313087887
Hx7dO,HN_1,Fusion,0.2282335837776118,0.15026449360193392
Hx7dO,HN_2_L,Fusion,0.06618209803863441,0.0435729890522118
Hx7dO,HN_2_H,Fusion,0.19562511780098726,0.12879572224053876
Hx7dO,HN_3_L,Fusion,0.04083605139388791,0.02688565145339945
Hx7dO,HN_3_H,Fusion,0.15853666061943394,0.10437741296010672
Hx7dO,HN_4,Fusion,0.12309785243428144,0.08104520006813014
Hx7dO,HN_5,Fusion,0.1562982996430454,0.10290372020618192
Hx7dO,HN_6,Fusion,0.18869401286440488,0.12423241934637641
Hx7dO,HN_7,Fusion,0.19590224017179728,0.12897817414803764
Hx7dO,HP_1_H,Fusion,0.06688601976706737,0.044036437245539226
Hx7dO,HP_1_L,Fusion,0.08642349941018808,0.056899528803932425
Hx7dO,HP_2,Fusion,0.15042422997213398,0.09903634849921157
Hx7dO,HP_3_L,Fusion,0.06142684486202148,0.04044222407579635
Hx7dO,HP_3_H,Fusion,0.11030176073995585,0.07262050547802415
Hx7dO,HP_4,Fusion,0.07726829087460807,0.05087191993213947
Hx7dO,HP_5,Fusion,0.053744440425062774,0.03538428039696564
Hx7dO,HP_6,Fusion,0.09156243795214897,0.06028290466333985
Hx7dO,HP_7_L,Fusion,0.12653144748565262,0.08330581138171811
Hx7dO,HP_7_H,Fusion,0.0945583933691083,0.06225538266649832
Hx7dO,LN_1,Fusion,0.044134422247491166,0.029057233820133904
Hx7dO,LN_2,Fusion,0.014905195437970193,0.009813286929353945
Hx7dO,LN_3,Fusion,0.2595413597410138,0.17087691629222193
Hx7dO,LN_4,Fusion,0.05050041402348514,0.03324847734644112
Hx7dO,LN_5,Fusion,0.04128807195741089,0.027183252884140797
Hx7dO,LN_6,Fusion,0.038627936407912865,0.02543187206348423
Hx7dO,LN_7_P,Fusion,0.06733645552467825,0.044332995271300905
Hx7dO,LN_7_N,Fusion,0.06568786023388119,0.04324759262184887
