Participant,Video,Modality,RMSE,NRMSE
EXAMPLE,LN_7_P,Fusion,0.06046059220471662,0.06782351274871738
EXAMPLE,LN_7_N,Fusion,0.030122619769041924,0.0337909671644103
EXAMPLE,LP_1,Fusion,0.030928121303573697,0.03469456307050805
EXAMPLE,LP_2,Fusion,0.020627230513075637,0.02313922475217136
EXAMPLE,LP_3,Fusion,0.24343768882171582,0.2730836498493626
EXAMPLE,LP_4,Fusion,0.3776328090016854,0.4236211175196148
EXAMPLE,LP_5,Fusion,0.1620230104054246,0.1817542520028545
EXAMPLE,LP_6,Fusion,0.023147735646682432,0.02596667823598047
EXAMPLE,LP_7,Fusion,0.026677780904479857,0.029926614134972468
F5tXL,HN_1,Fusion,0.01919620174238762,0.021533924596593847
F5tXL,HN_2_L,Fusion,0.07973200540843745,0.08944180809525873
F5tXL,HN_2_H,Fusion,0.04135938609857861,0.04639615240350288
F5tXL,HN_3_L,Fusion,0.09886685860243785,0.11090691308718237
F5tXL,HN_3_H,Fusion,0.023165309652495983,0.02598639241283315
F5tXL,HN_4,Fusion,0.05198875703159586,0.05831997333706796
F5tXL,HN_5,Fusion,0.09788688206332061,0.10980759452494908
F5tXL,HN_6,Fusion,0.01644910285283652,0.018452282658212017
F5tXL,HN_7,Fusion,0.017311208756201412,0.01941937624091516
F5tXL,HP_1_H,Fusion,0.09634356626708411,0.10807633297483185
F5tXL,HP_1_L,Fusion,0.05849600796572161,0.06561968047846362
F5tXL,HP_2,Fusion,0.04425606267953138,0.04964558767783741
F5tXL,HP_3_L,Fusion,0.032848140521347276,0.03684840316941945
F5tXL,HP_3_H,Fusion,0.07387673356052073,0.0828734783726563
F5tXL,HP_4,Fusion,0.0634603876018606,0.07118862469920645
F5tXL,HP_5,Fusion,0.04628304632435507,0.05191941838413698
F5tXL,HP_6,Fusion,0.056497346067694354,0.06337762055516283
F5tXL,HP_7_L,Fusion,0.03192302859066398,0.03581063065451851
F5tXL,HP_7_H,Fusion,0.07288898886665067,0.08176544564597804
F5tXL,LN_1,Fusion,0.1272607929375673,0.14275867465849335
F5tXL,LN_2,Fusion,0.05837361435992597,0.06548238171938209
F5tXL,LN_3,Fusion,0.015056685777015768,0.016890296348622193
F5tXL,LN_4,Fusion,0.0895815829676998,0.1004908720359192
F5tXL,LN_5,Fusion,0.10857284836640219,0.12179490304047629
F5tXL,LN_6,Fusion,0.10498378681975343,0.11776876382005903
F5tXL,LN_7_P,Fusion,0.04544734811998007,0.050981948442946325
F5tXL,LN_7_N,Fusion,0.10362146937266742,0.1162405426867399
F5tXL,LP_1,Fusion,0.06395063836417426,0.07173857843957447
F5tXL,LP_2,Fusion,0.059244942216843836,0.06645982030966059
F5tXL,LP_3,Fusion,0.025774917301123045,0.02891379935960137
F5tXL,LP_4,Fusion,0.04734126321237617,0.053106505443300915
F5tXL,LP_5,Fusion,0.06388585139105651,0.07166590167712523
F5tXL,LP_6,Fusion,0.10854444626481188,0.12176304211703746
F5tXL,LP_7,Fusion,0.08984438295645572,0.10078567593607615
F8mDn,HN_1,Fusion,0.026240384412773113,0.029435951284184143
F8mDn,HN_2_L,Fusion,0.07957379776685639,0.08926433384956518
F8mDn,HN_2_H,Fusion,0.06428438082197863,0.07211296421742196
F8mDn,HN_3_L,Fusion,0.06449143714848964,0.07234523596483178
F8mDn,HN_3_H,Fusion,0.06256092451554855,0.07017962455751206
F8mDn,HN_4,Fusion,0.05889669852937401,0.06606916733529347
F8mDn,HN_5,Fusion,0.03873155546845496,0.043448303271622274
F8mDn,HN_6,Fusion,0.011321883519226632,0.012700668041849852
F8mDn,HN_7,Fusion,0.04146044307331872,0.046509516146144125
F8mDn,HP_1_H,Fusion,0.06135666960669845,0.06882871489578485
F8mDn,HP_1_L,Fusion,0.02761152725320679,0.03097407257157721
F8mDn,HP_2,Fusion,0.053497974698822365,0.06001298427131648
F8mDn,HP_3_L,Fusion,0.05993637489943489,0.06723545600313525
F8mDn,HP_3_H,Fusion,0.06578628088016591,0.07379776640061689
F8mDn,HP_4,Fusion,0.05861300650382686,0.06575092715586787
F8mDn,HP_5,Fusion,0.07545769212188677,0.08464696684228526
F8mDn,HP_6,Fusion,0.05858966176343841,0.06572473948155615
F8mDn,HP_7_L,Fusion,0.028766360350237514,0.0322695418090253
F8mDn,HP_7_H,Fusion,0.06708897019034983,0.07525909785330458
F8mDn,LN_1,Fusion,0.07507138765244876,0.08421361802527233
F8mDn,LN_2,Fusion,0.08162467451355192,0.09156496737139001
F8mDn,LN_3,Fusion,0.014706217424500827,0.01649714778841069
F8mDn,LN_4,Fusion,0.08807341326545573,0.09879903668834215
F8mDn,LN_5,Fusion,0.08951270696126679,0.10041360827567394
F8mDn,LN_6,Fusion,0.06899925885026245,0.0774020224022508
F8mDn,LN_7_P,Fusion,0.09185826042204784,0.10304480438621538
F8mDn,LN_7_N,Fusion,0.07012727063234489,0.07866740401187393
F8mDn,LP_1,Fusion,0.06777542855587389,0.07602915345494243
F8mDn,LP_2,Fusion,0.07463008487260828,0.08371857317666727
F8mDn,LP_3,Fusion,0.06129850420341438,0.06876346608118816
F8mDn,LP_4,Fusion,0.06091792752186493,0.06833654258487944
F8mDn,LP_5,Fusion,0.058844093882535864,0.06601015646878743
F8mDn,LP_6,Fusion,0.06471178639425217,0.07259241944971301
F8mDn,LP_7,Fusion,0.058423630178803324,0.06553848848918976
Fjil72,HN_1,Fusion,0.010015058929899845,0.01123469771369901
Fjil72,HN_2_L,Fusion,0.017055739614554668,0.019132795942020404
Fjil72,HN_2_H,Fusion,0.009931400300654312,0.011140851095591753
Fjil72,HN_3_L,Fusion,0.026103263253713094,0.02928213144318529
Fjil72,HN_3_H,Fusion,0.004448776964365296,0.004990551202958467
Fjil72,HN_4,Fusion,0.00919177389109308,0.010311152619461859
Fjil72,HN_5,Fusion,0.015260449756157103,0.01711887480498643
Fjil72,HN_6,Fusion,0.020347449776914158,0.022825372180869333
Fjil72,HN_7,Fusion,0.04428459785626322,0.04967759788237371
Fjil72,HP_1_H,Fusion,0.02723223645845971,0.030548591557995726
Fjil72,HP_1_L,Fusion,0.06755421962485594,0.07578100559191414
Fjil72,HP_2,Fusion,0.017329574590261822,0.01943997867524659
Fjil72,HP_3_L,Fusion,0.013501106375001041,0.015145277724805978
Fjil72,HP_3_H,Fusion,0.0228612513303149,0.025645305719190187
Fjil72,HP_4,Fusion,0.031374042198068955,0.035194788430033375
Fjil72,HP_5,Fusion,0.022364871488745417,0.025088476497291366
Fjil72,HP_6,Fusion,0.021683124897664333,0.024323706472296883
Fjil72,HP_7_L,Fusion,0.02227384453805877,0.024986364239947465
Fjil72,HP_7_H,Fusion,0.021854907742893667,0.02451640911659076
Fjil72,LN_1,Fusion,0.03523477079369301,0.039525678445765294
Fjil72,LN_2,Fusion,0.027005868782899404,0.030294656715986946
Fjil72,LN_3,Fusion,0.008819457274572357,0.00989349510294844
Fjil72,LN_4,Fusion,0.01829000225722284,0.020517367694093645
Fjil72,LN_5,Fusion,0.05092123433685192,0.05712244720547868
Fjil72,LN_6,Fusion,0.03423090598860959,0.038399562492831364
Fjil72,LN_7_P,Fusion,0.02471781420787335,0.027727961733681854
Fjil72,LN_7_N,Fusion,0.038291359603317275,0.04295450013833491
Fjil72,LP_1,Fusion,0.02338223266154865,0.02622973241221916
Fjil72,LP_2,Fusion,0.028851604383429943,0.032365166902348946
Fjil72,LP_3,Fusion,0.040408247417690155,0.04532918358800385
Fjil72,LP_4,Fusion,0.0334417724960763,0.03751432793690691
Fjil72,LP_5,Fusion,0.021960355545504958,0.024634698404272813
Fjil72,LP_6,Fusion,0.005601666260059889,0.0062838399219912605
Fjil72,LP_7,Fusion,0.0552437049174057,0.06197131037131573
G4Egk,HN_1,Fusion,0.015266500439079735,0.017125662343040176
G4Egk,HN_2_L,Fusion,0.04994974478743793,0.056032649182713286
G4Egk,HN_2_H,Fusion,0.02521347641725776,0.028283985929796467
G4Egk,HN_3_L,Fusion,0.01511944363107961,0.016960696884904883
G4Egk,HN_3_H,Fusion,0.03306758222353285,0.03709456858962224
G4Egk,HN_4,Fusion,0.023948139955774952,0.026864556174027363
G4Egk,HN_5,Fusion,0.01940969232357636,0.021773414165368796
G4Egk,HN_6,Fusion,0.02681195851119145,0.030077131956375583
G4Egk,HN_7,Fusion,0.03251966204419516,0.03647992242236736
G4Egk,HP_1_H,Fusion,0.02080870975213131,0.02334280462188292
G4Egk,HP_1_L,Fusion,0.024953802436706144,0.027992688724654654
G4Egk,HP_2,Fusion,0.027811130610281103,0.031197983723280427
G4Egk,HP_3_L,Fusion,0.02503104947882602,0.028079342949414453
G4Egk,HP_3_H,Fusion,0.022960178376226364,0.02575628014922638
G4Egk,HP_4,Fusion,0.03574350420846221,0.04009636566506126
G4Egk,HP_5,Fusion,0.028288198409187983,0.03173314907249841
G4Egk,HP_6,Fusion,0.022746445297622712,0.025516518551582507
G4Egk,HP_7_L,Fusion,0.025483069461399513,0.028586410146952696
G4Egk,HP_7_H,Fusion,0.026846545957686086,0.030115931479051967
G4Egk,LN_1,Fusion,0.012134794219420916,0.013612575405434932
G4Egk,LN_2,Fusion,0.03630783823541457,0.040729424566336006
G4Egk,LN_3,Fusion,0.016541794923338068,0.018556262814477774
G4Egk,LN_4,Fusion,0.04239516267514744,0.04755806635909028
G4Egk,LN_5,Fusion,0.019681125734666596,0.02207790287026227
G4Egk,LN_6,Fusion,0.03646311679980393,0.04090361303038222
G4Egk,LN_7_P,Fusion,0.04302836485325317,0.04826838020871081
G4Egk,LN_7_N,Fusion,0.05400209590060098,0.060578497600063924
G4Egk,LP_1,Fusion,0.033123935641557245,0.037157784754506464
G4Egk,LP_2,Fusion,0.040331313909748284,0.045242881079767885
G4Egk,LP_3,Fusion,0.05347382880142988,0.059985897874708205
G4Egk,LP_4,Fusion,0.03538142246788412,0.039690189432697795
G4Egk,LP_5,Fusion,0.025172449649248693,0.028237962901876395
G4Egk,LP_6,Fusion,0.019947057553583836,0.02237621999639217
G4Egk,LP_7,Fusion,0.023758937372979263,0.026652312407990736
G4dLl,HN_1,Fusion,0.05653275344451939,0.06341733985968702
G4dLl,HN_2_L,Fusion,0.06057050778573328,0.06794681390304819
G4dLl,HN_2_H,Fusion,0.04753737122857539,0.053326495589804575
G4dLl,HN_3_L,Fusion,0.03471959974179148,0.03894776961073261
G4dLl,HN_4,Fusion,0.056752345758172264,0.06366367423289539
G4dLl,HN_5,Fusion,0.04572215844228029,0.05129022530095159
G4dLl,HN_6,Fusion,0.022947880063728505,0.025742484142206437
G4dLl,HN_7,Fusion,0.03542177483226412,0.039735455927784394
G4dLl,HP_1_H,Fusion,0.06577629158526235,0.07378656060448527
G4dLl,HP_1_L,Fusion,0.023660220183892137,0.026541573391245778
G4dLl,HP_2,Fusion,0.06532202699436952,0.07327697544912672
G4dLl,HP_3_L,Fusion,0.06454114535859654,0.0724009976651222
G4dLl,HP_3_H,Fusion,0.07501122718114936,0.08414613118229983
G4dLl,HP_4,Fusion,0.030801131139742387,0.03455210798230098
G4dLl,HP_5,Fusion,0.05883030129356071,0.0659946842115686
G4dLl,HP_6,Fusion,0.0641681374372774,0.07198256465637327
G4dLl,HP_7_L,Fusion,0.02498171611969697,0.02802400174963763
G4dLl,HP_7_H,Fusion,0.0777604474698317,0.08723015286483857
G4dLl,LN_1,Fusion,0.07041536494527036,0.07899058259139186
G4dLl,LN_2,Fusion,0.08098246268959457,0.09084454667683138
G4dLl,LN_3,Fusion,0.023930280612041277,0.026844521910662833
G4dLl,LN_4,Fusion,0.07686072347524656,0.08622086004133375
G4dLl,LN_5,Fusion,0.062791392791471,0.07043815937300435
G4dLl,LN_6,Fusion,0.06866169980358279,0.07702335524946467
G4dLl,LN_7_P,Fusion,0.09291135755497144,0.1042261482039974
G4dLl,LN_7_N,Fusion,0.07043917591767168,0.07901729327567944
G4dLl,LP_1,Fusion,0.06501128121142055,0.07292838689246674
G4dLl,LP_2,Fusion,0.07409614334528157,0.08311960798851473
G4dLl,LP_3,Fusion,0.02920488507081255,0.032761470284946324
G4dLl,LP_4,Fusion,0.038998691207317616,0.043747970931658456
G4dLl,LP_5,Fusion,0.052765238995169834,0.059191015654637254
G4dLl,LP_6,Fusion,0.07564273020058286,0.08485453894887246
G4dLl,LP_7,Fusion,0.07138644096587485,0.08007991672560671
G5XzoP,HN_1,Fusion,0.005801670419033724,0.00650820068544571
G5XzoP,HN_2_L,Fusion,0.027366729133332282,0.030699462816714845
G5XzoP,HN_2_H,Fusion,0.013562251778818465,0.015213869445861151
G5XzoP,HN_3_L,Fusion,0.03998648676315844,0.044856060714303196
G5XzoP,HN_3_H,Fusion,0.01250845740965069,0.014031743482063505
G5XzoP,HN_4,Fusion,0.02186292490327395,0.024525402610690514
G5XzoP,HN_5,Fusion,0.026195789584551467,0.02938592567593048
G5XzoP,HN_6,Fusion,0.040472456042644205,0.04540121157076663
G5XzoP,HN_7,Fusion,0.05537643598593127,0.06212020549440374
G5XzoP,HP_1_H,Fusion,0.031585765205152265,0.03543229516866224
G5XzoP,HP_1_L,Fusion,0.008946425848310227,0.010035925971809911
G5XzoP,HP_2,Fusion,0.012851359430190253,0.01441640427868421
G5XzoP,HP_3_L,Fusion,0.006799267979556583,0.007627286165705581
G5XzoP,HP_3_H,Fusion,0.020168795742699374,0.02262496157082852
G5XzoP,HP_4,Fusion,0.05117459233634227,0.0574066592662908
G5XzoP,HP_5,Fusion,0.009973633532456967,0.011188227511057353
G5XzoP,HP_6,Fusion,0.009544668992225544,0.010707023458926617
G5XzoP,HP_7_L,Fusion,0.019710475872887618,0.02211082728269723
G5XzoP,HP_7_H,Fusion,0.012547518559166892,0.014075561517507508
G5XzoP,LN_1,Fusion,0.04954402429200975,0.05557751984655136
G5XzoP,LN_2,Fusion,0.009601492018933741,0.010770766421670266
G5XzoP,LN_3,Fusion,0.00934704852558984,0.01048533667503123
G5XzoP,LN_4,Fusion,0.035739417879874086,0.040091781701375395
G5XzoP,LN_5,Fusion,0.043555613033897635,0.04885983693114246
G5XzoP,LN_6,Fusion,0.05327082069975581,0.05975816734693957
G5XzoP,LN_7_P,Fusion,0.005234690372905109,0.005872173531482891
G5XzoP,LN_7_N,Fusion,0.01884727435893925,0.02114250466541691
G5XzoP,LP_1,Fusion,0.010112350735731789,0.011343837763317542
G5XzoP,LP_2,Fusion,0.006260901912266707,0.007023357614945152
G5XzoP,LP_3,Fusion,0.02826203188770227,0.03170379597920474
G5XzoP,LP_4,Fusion,0.023691123438893128,0.02657624005978319
G5XzoP,LP_5,Fusion,0.019400231423445456,0.02176280111218417
G5XzoP,LP_6,Fusion,0.03413203209354038,0.03828864768637304
G5XzoP,LP_7,Fusion,0.04901098276562783,0.05497956426189965
GFGzP,HN_3_L,Fusion,0.053797335466814075,0.06034880134031912
GFGzP,HN_3_H,Fusion,0.03346830045277821,0.037544086481174514
GFGzP,HN_4,Fusion,0.031067991919783627,0.03485146719889575
GFGzP,HN_6,Fusion,0.02570671421454678,0.028837290467722765
GFGzP,HN_7,Fusion,0.02984687809793266,0.03348164553748167
GFGzP,HP_1_H,Fusion,0.06587965969444186,0.07390251693265039
GFGzP,HP_1_L,Fusion,0.021073776977937195,0.02364015186432872
GFGzP,HP_2,Fusion,0.021490508943017256,0.024107633652312277
GFGzP,HP_3_L,Fusion,0.02625187134644189,0.029448837102263627
GFGzP,HP_3_H,Fusion,0.05440421218610053,0.06102958380384606
GFGzP,HP_4,Fusion,0.04437417104066329,0.04977807933306032
GFGzP,HP_5,Fusion,0.04631747024523071,0.05195803446696436
GFGzP,HP_6,Fusion,0.07274898470434803,0.08160839170818902
GFGzP,HP_7_L,Fusion,0.02561602940591001,0.02873556201865522
GFGzP,HP_7_H,Fusion,0.05039253363397755,0.056529361071948246
GFGzP,LN_1,Fusion,0.09853921039074492,0.11053936371572391
GFGzP,LN_2,Fusion,0.043610825382582305,0.04892177306670365
GFGzP,LN_3,Fusion,0.014906695129615176,0.01672203976668668
GFGzP,LN_4,Fusion,0.06086608193289238,0.0682783832146778
GFGzP,LN_5,Fusion,0.05951859135439663,0.06676679457327092
GFGzP,LN_6,Fusion,0.06298331677252539,0.07065345595051309
GFGzP,LN_7_P,Fusion,0.009060558228782717,0.01016395744950049
GFGzP,LN_7_N,Fusion,0.065179633937752,0.07311724169630261
GFGzP,LP_1,Fusion,0.04251182994234035,0.04768894142324817
GFGzP,LP_2,Fusion,0.03519234407128631,0.039478084976315074
GFGzP,LP_3,Fusion,0.032259321358639605,0.03618787732055955
GFGzP,LP_4,Fusion,0.03690398383691984,0.041398169071300187
GFGzP,LP_5,Fusion,0.04565502749012961,0.05121491910855426
GFGzP,LP_6,Fusion,0.0694747044742338,0.07793536802727474
GFGzP,LP_7,Fusion,0.06631077730788626,0.07438613626030496
GHft8,HN_1,Fusion,0.014604299391736696,0.016382818127677348
GHft8,HN_2_L,Fusion,0.05534793412014289,0.06208823265743391
GHft8,HN_3_L,Fusion,0.06225721988903267,0.06983893463276572
GHft8,HN_4,Fusion,0.0059770578198796685,0.0067049468499053985
GHft8,HN_5,Fusion,0.09001628403675745,0.10097851121416747
GHft8,HN_6,Fusion,0.005332456835510662,0.005981846041809501
GHft8,HN_7,Fusion,0.013895592671513713,0.01558780475580377
GHft8,HP_1_H,Fusion,0.05409670952528261,0.06068463331831936
GHft8,HP_1_L,Fusion,0.013027043327953215,0.014613483047600753
GHft8,HP_2,Fusion,0.005737897982382485,0.00643666201021099
GHft8,HP_3_L,Fusion,0.032382852465698685,0.03632645210636575
GHft8,HP_3_H,Fusion,0.05929609546841624,0.06651720302927426
GHft8,HP_4,Fusion,0.029782820496044683,0.03340978696944795
GHft8,HP_5,Fusion,0.02015688528226307,0.02261160064868423
GHft8,HP_6,Fusion,0.054615945920027185,0.0612671025756385
GHft8,HP_7_L,Fusion,0.021594263877118776,0.024224023913127946
GHft8,HP_7_H,Fusion,0.07890176415498529,0.08851045965514817
GHft8,LN_1,Fusion,0.07070529575486156,0.07931582131703936
GHft8,LN_2,Fusion,0.019138329865060803,0.021469005053689316
GHft8,LN_3,Fusion,0.008383343559130904,0.009404271245547546
GHft8,LN_4,Fusion,0.018432531220806996,0.020677253904701376
GHft8,LN_5,Fusion,0.0656260643010548,0.07361803856799651
GHft8,LN_6,Fusion,0.048447243644960246,0.05434717271488854
GHft8,LN_7_P,Fusion,0.03887081385714609,0.04360452061512394
GHft8,LN_7_N,Fusion,0.04074124649906268,0.04570273546067338
GHft8,LP_1,Fusion,0.014055885102800151,0.015767617677914555
GHft8,LP_2,Fusion,0.008819397056179281,0.009893427551129949
GHft8,LP_3,Fusion,0.02005849642228543,0.02250122994512859
GHft8,LP_4,Fusion,0.010025740509977654,0.011246680101832602
GHft8,LP_5,Fusion,0.01929194557671974,0.02164132816198481
GHft8,LP_6,Fusion,0.15069233597649445,0.16904372249000993
GHft8,LP_7,Fusion,0.03466625129036213,0.03888792435874779
Gax8,HN_1,Fusion,0.016850780709828053,0.018902877041447604
Gax8,HN_2_L,Fusion,0.07106200850314444,0.07971597471859512
Gax8,HN_2_H,Fusion,0.029732944804943946,0.03335383739224619
Gax8,HN_3_L,Fusion,0.07336980994470624,0.08230482135051853
Gax8,HN_3_H,Fusion,0.008365800278432157,0.009384591535529207
Gax8,HN_4,Fusion,0.03719335252439786,0.04172277721932812
Gax8,HN_5,Fusion,0.03136888836717244,0.03518900696308495
Gax8,HN_6,Fusion,0.04186625535926182,0.04696474845111485
Gax8,HN_7,Fusion,0.04878346962347293,0.05472434445781312
Gax8,HP_1_H,Fusion,0.07100817535629625,0.07965558574474586
Gax8,HP_1_L,Fusion,0.02873188142261065,0.03223086402069758
Gax8,HP_2,Fusion,0.039128868380963557,0.043894001145297
Gax8,HP_3_L,Fusion,0.02149374382152834,0.02411126247591351
Gax8,HP_3_H,Fusion,0.06693229511510873,0.07508334281063081
Gax8,HP_4,Fusion,0.055426812005593185,0.062176716330424014
Gax8,HP_5,Fusion,0.05662168592343111,0.06351710257945696
Gax8,HP_6,Fusion,0.05267439893908883,0.05908911305201565
Gax8,HP_7_L,Fusion,0.033277399779769984,0.037329937830667216
Gax8,HP_7_H,Fusion,0.0710027352536795,0.07964948314376682
Gax8,LN_1,Fusion,0.12210565357140941,0.13697573989433884
Gax8,LN_2,Fusion,0.0485704616295949,0.054485396246068046
Gax8,LN_3,Fusion,0.012286388529893487,0.013782630945317113
Gax8,LN_4,Fusion,0.07190059852325666,0.08065668864226044
Gax8,LN_5,Fusion,0.07490242107640277,0.08402407461680289
Gax8,LN_6,Fusion,0.09111698101485657,0.10221325160959412
Gax8,LN_7_P,Fusion,0.013890865300523044,0.015582501683257475
Gax8,LN_7_N,Fusion,0.0785461158959018,0.08811150037680808
Gax8,LP_1,Fusion,0.055110061313314695,0.061821391583634006
Gax8,LP_2,Fusion,0.05443128080957272,0.061059948857548146
Gax8,LP_3,Fusion,0.06303174316105077,0.07070777972836172
Gax8,LP_4,Fusion,0.05981402757207394,0.06709820915829887
Gax8,LP_5,Fusion,0.07285427602222183,0.0817265054543456
Gax8,LP_6,Fusion,0.04647078250532634,0.05213001716921648
Gax8,LP_7,Fusion,0.10448887411784603,0.11721358040680925
Gftw5,HN_1,Fusion,0.00738856508708642,0.008288348163742283
Gftw5,HN_2_L,Fusion,0.07078794873608615,0.07940853981881692
Gftw5,HN_2_H,Fusion,0.038057207076465496,0.04269183240202986
Gftw5,HN_3_L,Fusion,0.07254253007743684,0.08137679493565113
Gftw5,HN_3_H,Fusion,0.017586757743982075,0.019728481719445027
Gftw5,HN_4,Fusion,0.05237038851552806,0.058748080090110455
Gftw5,HN_5,Fusion,0.02020065770264283,0.022660703695866046
Gftw5,HN_6,Fusion,0.007725685805385,0.008666523608302298
Gftw5,HN_7,Fusion,0.01057880466419308,0.011867096679746343
Gftw5,HP_1_H,Fusion,0.07145490924029316,0.0801567231000327
Gftw5,HP_1_L,Fusion,0.02206306554152869,0.02474991647393957
Gftw5,HP_2,Fusion,0.03278895090458311,0.0367820054121232
Gftw5,HP_3_L,Fusion,0.022972585273787573,0.025770197964851894
Gftw5,HP_3_H,Fusion,0.07341148531549342,0.08235157196838085
Gftw5,HP_4,Fusion,0.05349564440404703,0.06001037019210157
Gftw5,HP_5,Fusion,0.06976394487270524,0.078259832263198
Gftw5,HP_6,Fusion,0.05848524393665883,0.06560760560066727
Gftw5,HP_7_L,Fusion,0.04091639261283782,0.04589921095400455
Gftw5,HP_7_H,Fusion,0.05220090535784781,0.05855795719044222
Gftw5,LN_1,Fusion,0.10178049432496714,0.11417537279566448
Gftw5,LN_2,Fusion,0.04941401184540932,0.05543167442049865
Gftw5,LN_3,Fusion,0.005421742875797633,0.006082005379832219
Gftw5,LN_4,Fusion,0.0726001981091314,0.08144148580850243
Gftw5,LN_5,Fusion,0.08417024095691464,0.09442053414353702
Gftw5,LN_6,Fusion,0.09430792023028979,0.10579278496622295
Gftw5,LN_7_P,Fusion,0.02505851544365442,0.028110153732897804
Gftw5,LN_7_N,Fusion,0.0614524392647703,0.06893614742974323
Gftw5,LP_1,Fusion,0.049116886377549095,0.055098364867572795
Gftw5,LP_2,Fusion,0.050486185993175316,0.05663441846133819
Gftw5,LP_3,Fusion,0.023285192708592438,0.026120874886242974
Gftw5,LP_4,Fusion,0.036852934468123176,0.0413409028853576
Gftw5,LP_5,Fusion,0.049144928489079774,0.05512982196118614
Gftw5,LP_6,Fusion,0.05071558739862951,0.056891756482353846
Gftw5,LP_7,Fusion,0.05642197446629926,0.06329307016321824
Gr33d,HN_1,Fusion,0.006304465136343571,0.007072225989795804
Gr33d,HN_2_L,Fusion,0.04690974037445365,0.05262243154273271
Gr33d,HN_2_H,Fusion,0.009695957699399384,0.010876736178990603
Gr33d,HN_3_L,Fusion,0.052222531068679,0.058582216490934896
Gr33d,HN_3_H,Fusion,0.006258803749631433,0.007021003937036068
Gr33d,HN_4,Fusion,0.014906123142966904,0.016721398123224113
Gr33d,HN_5,Fusion,0.04588533893203446,0.051473277990705446
Gr33d,HN_6,Fusion,0.00732399038656777,0.008215909524553273
Gr33d,HN_7,Fusion,0.05542156417058995,0.06217082941150268
Gr33d,HP_1_H,Fusion,0.04293129066875856,0.04815948428246271
Gr33d,HP_1_L,Fusion,0.017160388640653095,0.01925018917779446
Gr33d,HP_2,Fusion,0.00813229489283573,0.009122649749658677
Gr33d,HP_3_L,Fusion,0.03074960720625451,0.03449430943894655
Gr33d,HP_4,Fusion,0.03082276214186235,0.03457637321845817
Gr33d,HP_5,Fusion,0.01101087008692991,0.012351779241373408
Gr33d,HP_6,Fusion,0.02531347079647749,0.02839615767351419
Gr33d,HP_7_L,Fusion,0.021611746427561463,0.024243635497129882
Gr33d,HP_7_H,Fusion,0.025672515883381916,0.028798927447031674
Gr33d,LN_1,Fusion,0.06817241974258417,0.07647449042289349
Gr33d,LN_2,Fusion,0.012971611339113641,0.014551300523998969
Gr33d,LN_3,Fusion,0.0631221702379661,0.0708092190590125
Gr33d,LN_4,Fusion,0.045261182688646324,0.05077311169416486
Gr33d,LN_5,Fusion,0.05754638010321343,0.0645544064695475
Gr33d,LN_6,Fusion,0.05238160083828963,0.05876065785503189
Gr33d,LN_7_P,Fusion,0.0067333729706139265,0.007553366430285747
Gr33d,LN_7_N,Fusion,0.03899986989260566,0.043749293157818434
Gr33d,LP_1,Fusion,0.017919319501723537,0.020101543010997418
Gr33d,LP_2,Fusion,0.004969845663791094,0.005575075903920728
Gr33d,LP_3,Fusion,0.02003295036574015,0.02247257287729982
Gr33d,LP_4,Fusion,0.009675298500840325,0.010853561093108144
Gr33d,LP_5,Fusion,0.030911870199407252,0.034676332898913274
Gr33d,LP_6,Fusion,0.02890733664848586,0.03242768626995183
Gr33d,LP_7,Fusion,0.07073069658009491,0.07934431546721586
Hx7dO,HN_1,Fusion,0.018323229814774116,0.02055464171988481
Hx7dO,HN_2_L,Fusion,0.02510531439859192,0.028162651887498787
Hx7dO,HN_2_H,Fusion,0.035257829032682354,0.03955154472839715
Hx7dO,HN_3_L,Fusion,0.024313177976696455,0.02727404870400302
Hx7dO,HN_3_H,Fusion,0.04331902595785314,0.04859443816505109
Hx7dO,HN_4,Fusion,0.022778173512041967,0.025552110643500367
Hx7dO,HN_5,Fusion,0.0086941555947575,0.009752934123168694
Hx7dO,HN_6,Fusion,0.0262547559064284,0.029452072945378712
Hx7dO,HN_7,Fusion,0.027181740334153066,0.030491945990928235
Hx7dO,HP_1_H,Fusion,0.01972245999597576,0.02212427083816719
Hx7dO,HP_1_L,Fusion,0.01753362322215891,0.019668876449518657
Hx7dO,HP_2,Fusion,0.030117657355347688,0.033785400425544836
Hx7dO,HP_3_L,Fusion,0.07202598984126575,0.08079735017641765
Hx7dO,HP_3_H,Fusion,0.015769130630946027,0.017689503085957584
Hx7dO,HP_4,Fusion,0.02377862199064172,0.026674394228037468
Hx7dO,HP_5,Fusion,0.024484385282021022,0.02746610571886052
Hx7dO,HP_6,Fusion,0.016521070413114233,0.018533014463244003
Hx7dO,HP_7_L,Fusion,0.014665332088932673,0.01645128341664349
Hx7dO,HP_7_H,Fusion,0.02659673889597188,0.029835702790958315
Hx7dO,LN_1,Fusion,0.017591857222712733,0.019734202215194216
Hx7dO,LN_2,Fusion,0.038267560257011106,0.04292780249597405
Hx7dO,LN_3,Fusion,0.017102487181100086,0.019185236450125737
Hx7dO,LN_4,Fusion,0.043323047647606666,0.0485989496181534
Hx7dO,LN_5,Fusion,0.03164165838714218,0.0354949950497422
Hx7dO,LN_6,Fusion,0.0213372994443734,0.02393576622585188
Hx7dO,LN_7_P,Fusion,0.05971025860317802,0.06698180315352466
Hx7dO,LN_7_N,Fusion,0.029337091205565102,0.032909776547569214
