participant,video,FER_Mean_Valence,FER_Mean_Arousal,FER_Std_Valence,FER_Std_Arousal,FER_Kurtosis_Valence,FER_Kurtosis_Arousal,FER_Max_Valence,FER_Max_Arousal,FER_Min_Valence,FER_Min_Arousal
Xd3foP9,HP_7_L,0.00011973991978426885,0.00014803058015441334,5.483464796491459e-06,5.2179808688945755e-06,-1.4100078903507403,1.793887861886093,0.00012857672254993398,0.0001682392648441931,0.00010983243758900796,0.0001410944642711536
Xd3foP9,LN_2,0.00012151241914486771,0.00015543290744924473,3.172428717430836e-05,1.2201940020015233e-05,15.008462153033346,8.54462202915435,0.00034082699428100575,0.00017163249719060256,0.0001022973581847983,8.225951797479455e-05
Xd3foP9,HN_4,0.10854585637491874,0.24003977912964602,0.17543749084533156,0.38971131333494685,-1.0080548605911788,-1.0333106492868,0.41301963759676424,0.9090669845026125,,-0.46495502491083296
Xd3foP9,HN_3_H,0.23271323412987252,0.5135019038070835,0.16805601930498887,0.3704956103656089,-1.7678324905881528,-1.7557904688168784,0.41137273599437685,0.9074319564352002,0.00045548713231218977,-0.09909941276695042
Xd3foP9,HN_3_L,0.1353672982869877,0.29878838280920117,0.18278317733585,0.40278649054920856,-1.4191078440180465,-1.4198551008959344,0.41137273599437685,0.9074319564352002,0.00010424530480478782,-8.373156836793676e-05
Xd3foP9,LP_9,0.2636155288604471,0.6042809266787426,0.16517024134640057,0.3798829263395862,-1.4238095528774586,-1.446864498379092,0.4130168916019264,0.9090337000983879,0.0002181433606667022,4.278481869361382e-06
Xd3foP9,LP_2,0.06851501681475886,0.15203295890633897,0.13775008535605626,0.3031291756272207,0.9745270591714177,0.965658236940095,0.4043700777868374,0.8904332225988694,,0.00013680470336748286
Xd3foP9,LN_7_N,0.009602952005307898,0.02112761950595225,0.05800517481470759,0.12903019312139863,38.764395683681755,38.46589844243664,0.40844152415278406,0.9021120960068061,,-0.039593058578152214
Xd3foP9,LN_7_P,0.0001565799871420504,0.00014260560258568528,0.0001833432690181425,4.974960225882195e-05,70.95186445410295,62.23388698822852,0.002055551033997168,0.00018788782897610952,0.00010188421881381566,-0.00035826897959798673
Xd3foP9,LP_6,0.00010277737233197312,0.0001499276304168383,2.2647680333778782e-06,1.58443653002024e-05,2.56808204885436,0.9114762732158077,0.0001135432127141493,0.00016480286246265506,9.442067439995868e-05,9.081053003230032e-05
Xd3foP9,LN_4,-1.6601859210454266e-05,-0.0004956238542208626,0.00018630288679379067,0.0007979919046881789,8.119529423230567,4.788515199196936,-0.0011287979315960136,0.00016078509395898703,,-0.00455829376817828
Xd3foP9,LN_9,0.11943464861266657,0.2665601199268578,0.1823985091853271,0.40324736321207955,-1.159252459075857,-1.159151077286151,0.4128911967312017,0.9089501059200503,,-0.07007952190144566
Xd3foP9,HN_6,0.00011419228811950263,0.00016041110895007076,1.162383085767501e-05,4.538022687765184e-06,4.750494687079982,0.30527317713235735,0.00017427589026314583,0.00017231048352286908,0.00010372425794769279,0.00014345415259267265
