participant,video,FER_Mean_Valence,FER_Mean_Arousal,FER_Std_Valence,FER_Std_Arousal,FER_Kurtosis_Valence,FER_Kurtosis_Arousal,FER_Max_Valence,FER_Max_Arousal,FER_Min_Valence,FER_Min_Arousal,FER_iM_Mean_Valence
Gax8,LN_5,0.06700031664719781,-0.02063135808584549,0.07489837848864327,0.02046776928984023,0.8030531430491337,-0.14601402056677104,0.3210771060783356,0.0339246009991788,0.0,-0.07880786935987642,-0.0002655239494479432
Gax8,LN_6,0.07186382782868969,-0.021632611546209348,0.08625260871830623,0.022536693944461915,0.26478555240822477,-0.566201129851013,0.30360292400746036,2.1908921014244885e-05,0.00019672736845285016,-0.07553108297514315,0.0
Gax8,LN_7_N,0.011603197861509514,-0.003782393167798317,0.03566913211389191,0.01030878415570929,24.634579842837695,17.47864872313406,0.27410769095034376,0.00014716411954865584,0.0001108139073400925,-0.06752368369226233,0.0
Gax8,LN_7_P,0.03203066146363707,-0.01056246760657893,0.047035655713900955,0.013187358581390429,6.50671910353266,3.2059185994446793,0.26129235077416274,0.00011071398960730658,0.00011931769532914142,-0.06543556601924802,0.00025809244563182194
Gax8,LN_8,0.011848730190658732,-0.004996112510310477,0.029141738440590568,0.010167491356583378,33.064051845538145,11.878946042253753,0.2828890423395942,0.00017166919115301434,0.00012036985602703261,-0.07378110066550306,0.0
Gax8,LP_1,0.022231783258385544,-0.007728713844809437,0.05471155444608944,0.016571987607426925,8.31614015908133,5.042867268200595,0.267366658850597,9.961539216179108e-05,0.00012289531532654055,-0.06888439637215828,0.0
Gax8,LP_2,0.12219820799854716,-0.030336637529459292,0.0904124582334693,0.032885809224218146,-1.3969101472370777,10.325587216031407,0.27642548541924417,0.16336245417739748,0.00015997141266415983,-0.0719995314045847,0.017855429659541854
Gax8,LP_3,0.04658248903501891,-0.011069588141722448,0.0542401114674753,0.01750095531670254,1.1800286753341513,3.7168629343595505,0.23217798212501356,0.07920110811121835,0.00016041623769920142,-0.05700175150574448,0.024194426876003462
Gax8,LP_4,0.009217171822482178,-0.0032359949307391267,0.03033442602071607,0.008784846894047946,33.935349592287324,25.68912863743873,0.2431674658027871,0.00012200207650064327,0.00012099468568333018,-0.06338102065530912,0.0
Gax8,LP_5,0.16291049626787396,-0.058780985274026455,0.12871718210293692,0.06796151354334783,-0.6552307797771335,20.10678507717114,0.328665347730905,0.01941330301566817,0.0,-0.5016114420195406,-0.0485643246481279
Gax8,LP_6,0.09691753807823839,-0.030500133821712037,0.09015054258472234,0.024366347225340288,-0.9280235919640814,-1.3800688785855448,0.29527737232665424,7.21433226216597e-05,0.0001591506826745737,-0.07409946712927953,0.0
Gax8,LP_7,0.1558515170837151,0.2142338802292625,0.15739587168424754,0.3756510917944627,-1.466693948578688,-0.728084140718344,0.411768953745037,0.90850424142875,0.00013969953111763971,-0.1965217407698653,0.34359944710812784
Gax8,LP_8,0.1453136476550339,0.01802317709125688,0.12455816662750817,0.19138374502932295,-1.2430912114684185,12.693039826007405,0.3885109017976437,0.8715382487710501,0.0002142768655654851,-0.08754713486451546,0.07962465430402921
Hx7dO,HN_1,-0.07825861206635715,-0.24318535256599583,0.2236369736090894,0.3023465884025495,0.05398940029548793,4.648969380160983,-0.47831214479702006,0.8015517830241904,0.0,-0.6322760904273026,-0.5002201968001195
Hx7dO,HN_2_H,9.24437378300967e-05,-8.030552056100603e-05,9.985319759036294e-05,0.00023936080647909456,14.448506820128856,6.583517178367247,0.0007771084360028944,0.0002083993180911381,0.0,-0.0012685391686191425,0.0
Hx7dO,HN_2_L,0.04604810293554493,0.10216291124038818,0.11532065523800951,0.2537630054593548,3.8984224805558307,3.8840504681698835,0.3949254839911428,0.869296320665673,0.0,-1.0774264748542734e-05,0.20032932933419942
Hx7dO,HN_3_H,-0.0014651981393424252,-0.004293669791499099,0.015083146043625885,0.03387381295300548,28.67929680412798,28.84423719082299,0.11869384226597256,0.2652548120222902,0.0,-0.09891620905911755,-0.010210347783645529
Hx7dO,HN_3_L,0.07948492170673563,0.17522746940421807,0.14705415680371206,0.323895310647486,0.3788522885828809,0.3717099376957762,0.41189533971033476,0.9068234797620932,0.0,-0.010874854168569783,0.20722615077851617
Hx7dO,HN_4,-0.11112315010485306,-0.22206807742240448,0.038768538942473944,0.07512550094887026,-0.6257622668732448,-0.6205716790460007,-0.2011356770459485,-0.052864369929802896,-0.02371986095186363,-0.39740507209739007,-0.24042999193506331
Hx7dO,HN_5,-0.0035067927842812596,-0.009333698222027505,0.006633894786843964,0.014572636301685555,8.29463856320843,6.746728505546381,-0.036487475703691395,0.00021643506209012274,0.0,-0.0779451916328485,-0.024040894745089483
Hx7dO,HN_6,-0.010684362641296147,-0.024642489447069416,0.014451879098890905,0.03044595286665482,1.433075882507115,0.9975725368569424,-0.060396869870491636,8.98219181024237e-05,0.0,-0.12465402170276477,-0.07075724493373524
Hx7dO,HN_7,-0.000647424381483858,-0.0022094885535984842,0.002254812610434573,0.005686072511230807,20.520669711928974,16.001048338869797,-0.016523916698565698,0.00030962080587252847,0.0,-0.03899191983343762,0.0026179487493973746
Hx7dO,HN_8,-0.01720503896197461,-0.037686687923909785,0.022175802318665273,0.04489288693980524,1.1641743627030223,0.8610635553403143,-0.10310311284164392,9.000697272238837e-05,0.0,-0.20624359601113432,-0.06923585081100464
Hx7dO,HP_1_H,0.263896894926896,0.5835327624181772,0.20035089203856518,0.4388381601056341,-1.4979384620206335,-1.4997373323080154,0.41312485736906945,0.9090567315513732,0.0,-0.1792565131383354,0.5949261967885267
Hx7dO,HP_1_L,0.4118272844222533,0.9078379099637593,0.000671114773286412,0.0014200786510352773,15.81526776834442,25.178659792742838,0.4126272709913237,0.9087361580182871,0.4076910511130151,0.8982070282454223,0.9829301370305124
Hx7dO,HP_2,0.36522380879348776,0.8047537197750984,0.14314484426899027,0.3131762790460398,5.724974352116529,5.691253988736019,0.41294367172160595,0.908992378373892,0.0,-0.24120313063079002,0.8317527442361101
Hx7dO,HP_3_H,0.4126825223952732,0.9088649722651841,0.000265673877515393,0.00013010410190235656,-0.30181771152828896,8.007352515837667,0.41295171539761044,0.909039629939203,0.4120186177957801,0.9081839933051702,0.9869617413870896
Hx7dO,HP_3_L,0.05120796931159371,0.13063257836597097,0.26529405568787096,0.5680066188808777,-1.5302228613584188,-1.525686772712027,0.41299697920705497,0.9090471720805393,0.0,-0.5042428577140665,0.13930177474448693
Hx7dO,HP_4,0.40450316225417193,0.8904706582446903,0.011758039788066423,0.02599592215906756,11.935172852676734,11.572938486421279,0.41313471372184135,0.9091254774346877,0.3276945176297109,0.7217852539776911,0.9719053320741174
Hx7dO,HP_5,0.039438058908237074,0.0688491304783096,0.2573666494693638,0.5526696153538888,-1.5155612927006454,-1.3291821006658808,0.41289562769216265,0.9088290713004167,0.0,-0.43304181433512967,-0.0980094375758591
Hx7dO,HP_6,0.4105831526354367,0.9036347597163438,0.0044418181053179455,0.009814010288734782,14.211770091564077,13.950992842243505,0.41310074966682303,0.9088791943893451,0.3828558427310948,0.8426664625264962,0.9400534979697386
Hx7dO,HP_7_H,0.3060444505703712,0.6762730771244885,0.17925887368239585,0.3959282457066091,-0.7450446890679778,-0.7417896420931678,0.4129580026538846,0.908875489761143,5.31077824696836e-05,-0.001080251112326166,0.6015155901465306
Hx7dO,HP_7_L,9.763995666284046e-05,0.00010760560336270012,6.772531440183134e-06,3.500808323825187e-05,0.49236275501922444,1.629886818420113,0.00010997739177252398,0.00015449968056754627,7.830117171081334e-05,-2.1114835628705473e-06,0.0
Hx7dO,HP_8,0.412238980566161,0.9073879929262504,0.0017546936099483983,0.003943583180117366,16.06458116459117,15.548519296977371,0.4131071996196147,0.9090835647746435,0.39877156267451397,0.8775017781042832,0.9860906949124707
Hx7dO,LN_1,0.10182152247913133,0.2243833150752044,0.16642337011693586,0.36613196991225716,-0.646330386877803,-0.6483542618907543,0.40840461006321804,0.8986158183105029,9.065268593028452e-05,2.281293623992432e-06,0.30370503457967896
Hx7dO,LN_2,-0.01904400425318268,-0.04221095138566318,0.018862499389068407,0.03823626582569527,0.9639432846802558,0.6704610370155715,-0.09334167219746604,-0.0003703346646425855,0.0,-0.188847558616888,-0.08926169770273995
Hx7dO,LN_3,0.012022164363743064,0.026954731509383496,0.050570358136151385,0.11156375816498047,23.331568765057394,23.181534484769156,0.32370646032266276,0.7130761234144973,0.0,-0.0020527710743329973,0.13682117969604435
Hx7dO,LN_4,-0.053067338446629184,-0.11025914437170574,0.03600054314579211,0.0703697443389104,0.7179728592304455,0.6985980938422842,-0.17419879964928373,-0.0015122369430541655,0.0,-0.3472029963244959,-0.21835852198042663
Hx7dO,LN_5,-0.006161147804534755,-0.01504223981700677,0.012405377292514945,0.026020336925536763,11.898197489696441,10.224082271038812,-0.0818566035395887,7.378678642099765e-05,0.0,-0.16809534685933586,-0.03628088845691828
Hx7dO,LN_6,-0.04022287995534553,-0.08432101067778999,0.03582969933898063,0.07041265733661184,0.39831470994870877,0.34247300777333756,-0.17739969510335313,-0.00018671492075791286,0.0,-0.35192422835349113,-0.16642256557351293
Hx7dO,LN_7_N,0.00012012710576122082,8.471204841677238e-05,5.171109252890356e-05,6.663746505342618e-05,21.779349578061403,9.223555543154312,0.0006094837355080145,0.00048710758825756925,0.0,-0.0004169672241053153,0.000710736872647938
Hx7dO,LN_7_P,0.00010536463339063698,3.293933012282238e-05,5.752299319448447e-05,0.00022503372121830854,17.907514134625405,27.299777254845242,0.0003894824011811296,0.0008973630713297222,0.0,-0.0016702123492803075,0.0029416426440813186
Hx7dO,LN_8,-0.14397469287199,-0.29050280895180247,0.0471118357767885,0.09379478546248285,-1.14983873761283,-1.2415338328184322,-0.2400772848398532,-0.1290625354906647,-0.033600022736836835,-0.4773938475267287,-0.3604647800163441
Hx7dO,LP_1,0.062057635582997886,0.1374073392706643,0.13270399726318804,0.2931486096263636,0.3705084897217201,0.3655422375134054,0.39648009367138365,0.8763500881850509,0.0,-0.186013114535279,0.12762880661905035
Hx7dO,LP_2,0.1393772961508411,0.3187015358908247,0.2569364784803847,0.5524369176526563,-1.810774936451671,-1.8354473263200626,0.4122992588954477,0.9079640438936232,0.0,-0.44977737390876465,0.2883528443110191
Hx7dO,LP_3,-0.0022468185749513667,-0.006382277658244126,0.004000865932903832,0.00947516680082963,13.289631149859996,8.84204070639287,-0.02812605074074352,0.0063132152165799975,0.0,-0.061624680102324136,-0.02284623278601695
Hx7dO,LP_4,0.41282133994571507,0.9085158527138122,0.00041743080761038736,0.0009477579971094263,10.503494065083359,11.079731572575753,0.4131644895329402,0.9090644965229895,0.4107685187708892,0.9038639655165652,0.9737909716528815
Hx7dO,LP_5,0.06865532643029847,0.15299707073625862,0.18190416036165294,0.3978016736943441,-0.37807788675983334,-0.3717830983826995,0.41298009283961845,0.9087526190093269,0.0,-0.350149689124137,0.12037796957470545
Hx7dO,LP_6,-0.0027338174124919923,-0.006614604520102663,0.007840155195436804,0.017047534033093274,8.85587222567901,8.005376955327135,-0.041149095582070645,0.00015895815290165898,0.0,-0.08691795261225545,-0.016697931155352525
Hx7dO,LP_7,0.35397928736889417,0.7606094352731771,0.14765433895457636,0.34528737380888436,3.2961098815793486,1.929234749236869,0.4383019547746542,0.9090675802777143,0.0,-0.15430415163911593,0.7924192594622707
Hx7dO,LP_8,-0.0001944644180358358,0.00015085853816804601,0.0005898359914634621,0.0018849603219535426,20.14658610664511,8.122080166685,-0.004233672033472334,0.010089353360714256,0.0,-0.003986873495615931,-0.002800729924982244
wohkw,HN_1,-0.0004143320297778166,-0.0027149076033699906,0.0009257404691890368,0.003177367956209592,7.4615557600022875,4.235049451497782,-0.00542550680057809,0.0027307418317067947,0.0,-0.01755935738046927,-0.025382377152356493
wohkw,HN_2_H,5.326284593669665e-06,-0.0013472869797995048,0.00032967382604928637,0.0012828616928640148,38.33667788565216,21.495151013462994,-0.002774382927785562,0.00010272522683927508,0.0,-0.010536317430580318,-0.018231917677856074
wohkw,HN_2_L,-0.00010760855868158501,-0.00179137876619405,0.00020838691673196396,0.0008925324754843542,4.610885952158683,2.393318063110099,-0.0009282186770819138,-0.0005583363955015189,0.0,-0.005206107345112827,-0.00959425449371338
wohkw,HN_3_H,0.016963419691480425,0.03765048216334793,0.07871613289764563,0.17322350229896977,19.410558159953435,19.393858271791924,0.4106524847738916,0.9037416988405489,0.0,-0.0013379196560634136,0.09912008467536644
wohkw,HN_3_L,0.0014999207124947085,0.004423779535714175,0.0038063991224890703,0.009596743810340352,44.38680265124798,31.59013986479171,0.03925804922185047,0.09133082750538793,0.0,-0.0011417019599466397,0.06982812994740527
wohkw,HN_4,0.00867795299807828,0.022422052003643268,0.10642338694949004,0.22955554130976774,3.278652503027873,3.290809007573884,0.3413556843306626,0.751761337323053,0.0,-0.537422411000898,0.15718172935170893
wohkw,HN_5,0.00043932647844531925,0.0009311747728008996,0.0013816282295762421,0.004326207240967558,24.32191643604642,14.687101981538273,0.011316174461139618,0.02977901351473704,0.0,-0.004215643499094089,0.040210194962066514
wohkw,HN_6,0.0016415798154509713,0.003092104030275056,0.0115469190291214,0.025914252553111868,84.61600145672804,82.4889964239529,0.12317991753073473,0.27389010887120946,0.0,-0.0019871750933987166,0.02592065345697593
wohkw,HN_7,0.00011116833290931221,-0.0001640599031047115,5.111131452329083e-05,0.00040785204035336897,12.14368513452368,0.11192186999909737,0.000432973509878087,0.0009684863132922621,5.79526789605283e-06,-0.0012700754191220967,0.020509403024800123
